"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"66283362233defd8bb02e484",0,1,1,1,"cell","polygon","",254.77377525718785,256.0817495214564,885.1743854670146,4848.848390839866,22,2,0,2
"6628336b233defd8bb02e487",0,1,1,1,"cell","polygon","",366.91770176751993,77.99084074283752,813.9951141153325,7215.396933790657,78,3,5,7
"6628336e233defd8bb02e48a",0,1,1,1,"cell","polygon","",284.8294451856427,64.21562236758919,744.9646461020725,4685.084536002282,38,0,0,2
"66283376233defd8bb02e493",0,1,1,1,"cell","polygon","",269.3947759184232,359.5303838405487,958.1239075420526,4790.085090184309,9,0,0,2
"6628337b233defd8bb02e496",0,2,1,1,"cell","polygon","",294.3294432561103,548.5229336662284,133.00993511953158,6495.967299395154,29,2,0,0
"6628337e233defd8bb02e499",0,2,1,1,"cell","polygon","",298.73607915687415,490.0128173048266,195.73783103283756,6570.3217588159205,39,0,1,0
"66283380233defd8bb02e49c",0,2,1,1,"cell","polygon","",300.29194304291224,456.6486780956515,111.83699256621315,5280.799402611548,9,0,0,0
"66283383233defd8bb02e49f",0,2,1,1,"cell","polygon","",346.01629219488154,230.40807357306727,135.92838353090644,8799.197158952547,34,3,2,5
"66283385233defd8bb02e4a2",0,2,1,1,"cell","polygon","",320.8916638804168,136.77457349422227,166.08015468184422,5529.8617219213065,22,1,1,3
"66283387233defd8bb02e4a5",0,2,1,1,"cell","polygon","",273.8907066034717,321.3897534595613,29.502432845220966,4953.112266414295,18,0,0,0
"66283389233defd8bb02e4a8",0,2,1,1,"cell","polygon","",247.7778242114348,319.2938768464379,400.87436632004454,4122.653337883729,46,0,1,1
"6628338b233defd8bb02e4ab",0,2,1,1,"cell","polygon","",314.0706361143475,299.5723132337704,302.68549522077967,6818.002491886439,40,2,2,3
"6628338e233defd8bb02e4ae",0,2,1,1,"cell","polygon","",306.9726702440121,394.67530854429214,352.93976153158775,7026.496415262229,6,4,0,0
"66283393233defd8bb02e4b7",0,2,1,1,"cell","polygon","",237.45151278215732,646.8358473573929,67.88473408506576,4022.9279311606124,1,2,0,0
"662833a3233defd8bb02e4cc",0,2,1,1,"cell","polygon","",300.4252669055984,392.5864115240797,484.78590395497645,6709.73637022985,14,5,0,0
"662833a5233defd8bb02e4cf",0,2,1,1,"cell","polygon","",241.05799039503447,129.00830890444567,571.950556048145,4283.168539133286,19,3,0,4
"662833a7233defd8bb02e4d2",0,2,1,1,"cell","polygon","",261.0771251444372,66.25921204635982,370.2496169027171,4633.840246401484,30,2,1,3
"662833a9233defd8bb02e4d5",0,2,1,1,"cell","polygon","",265.78856584562385,152.43151041372138,332.27619986067253,4907.8967167665305,24,0,1,7
"662833ab233defd8bb02e4d8",0,2,1,1,"cell","polygon","",265.53325043646703,233.21502761428522,377.25244341864703,5404.262972899744,6,1,0,0
"662833ae233defd8bb02e4db",0,2,1,1,"cell","polygon","",250.2915850710954,218.0529746350712,487.25943371542786,4730.802480646134,22,1,0,4
"662833b0233defd8bb02e4de",0,2,1,1,"cell","polygon","",270.54242502891935,289.8417067318161,561.2587753224294,5506.751552101336,21,1,0,1
"662833b3233defd8bb02e4e1",0,2,1,1,"cell","polygon","",275.21020761044264,273.00937209719365,754.139550102031,5233.4486742304225,8,1,0,0
"662833b6233defd8bb02e4e4",0,2,1,1,"cell","polygon","",256.6793921396291,331.44046396488045,877.4507357543449,4664.235143664701,7,1,0,0
"662833b9233defd8bb02e4e7",0,2,1,1,"cell","polygon","",310.96589604118,449.9499380940716,657.4269707935915,6041.299827937104,0,0,0,0
"662833f9233defd8bb02e4ed",0,2,1,1,"cell","polygon","",274.21981448964607,427.27927180598607,1107.7539971018386,4305.525116459122,0,0,0,0
"662833fb233defd8bb02e4f0",0,2,1,1,"cell","polygon","",314.82989003181876,345.1703981559376,1033.7521597216808,5272.886681423191,2,0,0,0
"662833fd233defd8bb02e4f3",0,2,1,1,"cell","polygon","",256.6605579549753,268.3390693545348,839.8533970650257,5052.084080643284,8,1,0,1
"662833ff233defd8bb02e4f6",0,2,1,1,"cell","polygon","",307.20222771723246,125.19483422525023,895.0820895317858,6807.200999470583,8,1,1,3
"66283401233defd8bb02e4f9",0,2,1,1,"cell","polygon","",258.5000909996536,130.66779722688025,728.3832188885472,4217.103597147944,9,0,0,0
"66283404233defd8bb02e4fc",0,2,1,1,"cell","polygon","",280.4250292526342,138.53100371630666,464.4505686709186,5667.769148346981,46,1,0,1
"66283406233defd8bb02e4ff",0,2,1,1,"cell","polygon","",260.1557500589406,165.85940670024848,1064.3088469140248,4564.007341945499,6,0,0,1
"66283408233defd8bb02e502",0,2,1,1,"cell","polygon","",255.3337493043931,102.41613707214393,1034.7784312622643,4732.309665634386,12,0,0,0
"6628340a233defd8bb02e505",0,2,1,1,"cell","polygon","",266.2104860887046,228.30643239352145,1080.1024253781416,5319.8606135572545,8,1,0,0
"66283414233defd8bb02e50e",0,2,1,1,"cell","polygon","",249.1057759746852,301.76210967827114,151.04999740493264,3788.81186298442,19,2,1,5
"66283417233defd8bb02e511",0,2,1,1,"cell","polygon","",237.0721322132451,260.3946911914395,243.20461582448834,3800.366947894404,22,2,1,3
