Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2b1ce2445b8180f7efd81,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd82,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efd83,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd84,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efd85,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd86,0,1,4,1,DAPI blob,polygon,,7,0
68c2b1ce2445b8180f7efd87,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efd88,0,1,4,1,DAPI blob,polygon,,2,5
68c2b1ce2445b8180f7efd89,0,1,4,1,DAPI blob,polygon,,0,4
68c2b1ce2445b8180f7efd8a,0,1,4,1,DAPI blob,polygon,,0,2
68c2b1ce2445b8180f7efd8b,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efd8c,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd8d,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efd8e,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd8f,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd90,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd91,0,1,4,1,DAPI blob,polygon,,0,8
68c2b1ce2445b8180f7efd92,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efd93,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efd94,0,1,4,1,DAPI blob,polygon,,3,3
68c2b1ce2445b8180f7efd95,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efd96,0,1,4,1,DAPI blob,polygon,,2,6
68c2b1ce2445b8180f7efd97,0,1,4,1,DAPI blob,polygon,,9,13
68c2b1ce2445b8180f7efd98,0,1,4,1,DAPI blob,polygon,,3,5
68c2b1ce2445b8180f7efd99,0,1,4,1,DAPI blob,polygon,,8,4
68c2b1ce2445b8180f7efd9a,0,1,4,1,DAPI blob,polygon,,3,1
68c2b1ce2445b8180f7efd9b,0,1,4,1,DAPI blob,polygon,,6,2
68c2b1ce2445b8180f7efd9c,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efd9d,0,1,4,1,DAPI blob,polygon,,1,5
68c2b1ce2445b8180f7efd9e,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efd9f,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efda0,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efda1,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efda2,0,1,4,1,DAPI blob,polygon,,2,3
68c2b1ce2445b8180f7efda3,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efda4,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efda5,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efda6,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efda7,0,1,4,1,DAPI blob,polygon,,5,0
68c2b1ce2445b8180f7efda8,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efda9,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efdaa,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdab,0,1,4,1,DAPI blob,polygon,,5,1
68c2b1ce2445b8180f7efdac,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdad,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdae,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efdaf,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdb0,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efdb1,0,1,4,1,DAPI blob,polygon,,3,2
68c2b1ce2445b8180f7efdb2,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efdb3,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efdb4,0,1,4,1,DAPI blob,polygon,,4,7
68c2b1ce2445b8180f7efdb5,0,1,4,1,DAPI blob,polygon,,4,5
68c2b1ce2445b8180f7efdb6,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efdb7,0,1,4,1,DAPI blob,polygon,,1,6
68c2b1ce2445b8180f7efdb8,0,1,4,1,DAPI blob,polygon,,1,7
68c2b1ce2445b8180f7efdb9,0,1,4,1,DAPI blob,polygon,,1,7
68c2b1ce2445b8180f7efdba,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efdbb,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efdbc,0,1,4,1,DAPI blob,polygon,,6,2
68c2b1ce2445b8180f7efdbd,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdbe,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdbf,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdc0,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdc1,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdc2,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdc3,0,1,4,1,DAPI blob,polygon,,0,2
68c2b1ce2445b8180f7efdc4,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdc5,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdc6,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdc7,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdc8,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdc9,0,1,4,1,DAPI blob,polygon,,2,4
