"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65c526453f73fc246980b5d7",0,15,2,1,"cell","polygon","",595.1481573919466,661.203364630352,308.4909271067073,14698.264372198511,31,8,0,0
"65c5264b3f73fc246980c04b",0,15,2,1,"cell","polygon","",688.111430205105,879.6438733494913,152.09990528268392,17657.984775079494,3,9,0,0
"65c526533f73fc246980cb1b",0,17,2,1,"cell","polygon","",796.1002982861977,152.04286249348118,759.6504136124563,20603.542687792597,59,10,0,2
"65c526563f73fc246980cbc7",0,17,2,1,"cell","polygon","",466.794351642876,742.120050283371,889.6578543077899,7434.587211519012,13,4,0,0
"65c5265a3f73fc246980d070",0,18,2,1,"cell","polygon","",590.9335235526411,665.4887605397072,247.46159277050023,19270.828358774317,120,15,0,0
"65c5265e3f73fc246980d575",0,18,2,1,"cell","polygon","",513.6230655910359,917.0812100204703,588.5634953592383,15265.724147738705,17,8,0,0
"65c526633f73fc246980d903",0,18,2,1,"cell","polygon","",680.6487472512247,741.9180708631324,124.34704601196222,15015.600168841549,44,14,0,0
"65c5266a3f73fc246980dd10",0,19,2,1,"cell","polygon","",976.5773098967709,519.1891503158326,413.16506733559106,19625.370697383827,107,8,0,0
"65c526713f73fc246980e8f0",0,19,2,1,"cell","polygon","",957.5353193611611,277.98316833379596,657.1567064270639,30339.65457269542,113,14,0,0
"65c526773f73fc246980eb06",0,20,2,1,"cell","polygon","",718.199536940877,696.677583615574,303.77993111731496,16342.55348491017,60,6,0,0
"65c5267e3f73fc246980f46b",0,20,2,1,"cell","polygon","",638.6659298831946,475.7414286572572,569.3903667481986,19656.336141988166,140,14,0,0
"65c526843f73fc246980f661",0,20,2,1,"cell","polygon","",942.0367392051237,645.7438652493305,753.7614670528873,22788.91059949155,95,7,0,0
"65c5268a3f73fc2469810074",0,21,2,1,"cell","polygon","",571.0602006713725,587.5767077779232,872.8988589594857,23574.064989954135,182,21,0,0
"65c526913f73fc2469810223",0,21,2,1,"cell","polygon","",920.7070843270504,330.2063547048227,915.7282121842028,28005.964243676062,126,25,0,0
"65c526973f73fc24698107cd",0,21,2,1,"cell","polygon","",985.7850204624857,838.8769044333019,170.22386195125787,32580.928652314215,63,14,0,0
"65c5269c3f73fc246981096a",0,21,2,1,"cell","polygon","",735.8777448416771,158.41445977302237,172.5884751343269,25963.925195232554,69,10,0,0
"65c526a43f73fc24698112c6",0,22,2,1,"cell","polygon","",554.7717144278247,851.3288855897227,564.274054454279,14415.494653253358,43,0,0,0
"65c526a83f73fc246981151e",0,22,2,1,"cell","polygon","",1008.3762562634896,454.91387673844224,211.13460767764826,40048.881730499954,271,10,0,0
"65c526ac3f73fc2469811897",0,22,2,1,"cell","polygon","",572.3193873140217,889.5635119844459,91.68602729638198,16668.0507165652,12,14,0,0
"65c526b33f73fc2469811f9b",0,23,2,1,"cell","polygon","",685.4391083071896,492.6237536408446,460.58190357230364,21885.60811129518,77,17,0,1
"65c526bc3f73fc2469812a69",0,23,2,1,"cell","polygon","",848.407199277753,870.9221217996565,427.48145946985517,23766.578839354825,84,11,0,0
"65c526c13f73fc2469812ceb",0,23,2,1,"cell","polygon","",626.0769882091179,684.7638706845917,286.06721503980214,17378.095562609153,71,12,0,0
"65c526c53f73fc2469812fd4",0,23,2,1,"cell","polygon","",872.2704594398512,187.31561553032043,179.56801035667388,28720.274672087173,73,7,0,0
"65c526ff3f73fc2469816c4f",0,24,2,1,"cell","polygon","",456.862869827581,447.76669251846755,508.7771691858727,11054.18711551008,74,5,0,0
"65c527053f73fc246981719f",0,24,2,1,"cell","polygon","",568.5223354057373,686.1059065779564,433.70213656421777,17321.974973013334,65,10,0,0
"65c527083f73fc246981770c",0,24,2,1,"cell","polygon","",490.0280483209082,646.0483096447853,528.4284753703287,12104.074042810109,81,8,0,0
"65c527c93f73fc2469825343",0,25,2,1,"cell","polygon","",563.9420652854095,450.0944945997688,684.7701262688782,14955.092076838666,114,16,0,0
"65c527cd3f73fc2469825432",0,25,2,1,"cell","polygon","",603.2904740289348,551.7237173021714,278.2122371428423,13598.44710960534,88,8,0,0
"65c527d23f73fc2469825828",0,25,2,1,"cell","polygon","",442.65543141623016,759.8361700540207,588.5064028032174,11981.649065421758,80,6,0,0
"65c527d73f73fc2469825a63",0,25,2,1,"cell","polygon","",439.9497632029473,842.6098561967883,744.1539927155628,13545.118047485403,66,9,0,1
"65c527dd3f73fc2469826130",0,25,2,1,"cell","polygon","",680.0086005721778,306.46902082215115,737.6744261528852,16224.323755292826,137,5,0,0
"65c527ed3f73fc2469826997",0,28,2,1,"cell","polygon","",448.75672032486676,486.39153100454536,711.8639169096225,11263.097919727677,97,10,0,0
"65c527f03f73fc2469826b9a",0,28,2,1,"cell","polygon","",541.2261259991487,387.79008339018174,685.6416979344498,15615.44498517579,60,5,0,0
"65c527f33f73fc2469827143",0,28,2,1,"cell","polygon","",645.7463452095756,237.6955908476658,701.5405765006242,17644.036135120157,100,7,0,0
"65c527f83f73fc2469827362",0,28,2,1,"cell","polygon","",734.3115132625758,846.4651866524188,626.4345675491866,22781.943472143506,151,14,0,1
"65c527fd3f73fc2469827a6d",0,29,2,1,"cell","polygon","",695.8304312988844,665.8848423737023,526.6766431379154,18252.21930877477,134,15,0,0
"65c528013f73fc2469827bc8",0,29,2,1,"cell","polygon","",608.412694550963,756.8836436928349,449.1951386406575,11510.498394866616,56,10,0,0
"65c528053f73fc2469828154",0,29,2,1,"cell","polygon","",751.5096941740452,486.12220137041834,246.21227772728685,20350.23270319214,149,9,0,0
"65c528093f73fc2469828393",0,29,2,1,"cell","polygon","",614.5027355402306,479.2247382854111,936.7467875428292,16444.1322374219,102,9,0,0
"65c5280e3f73fc246982891e",0,29,2,1,"cell","polygon","",907.8796084676652,712.1979578211847,807.8110310315702,26432.66557248342,102,26,0,0
"65c528143f73fc2469828e9a",0,30,2,1,"cell","polygon","",405.60388388674903,240.3069743559403,497.4944208243887,8080.512238605684,85,10,0,0
"65c528183f73fc24698290e2",0,30,2,1,"cell","polygon","",544.042966578279,357.073970992526,817.1882686676928,13011.363695311222,111,13,0,0
"65c5281b3f73fc24698292f2",0,30,2,1,"cell","polygon","",452.6611727876952,753.8563812979968,759.3511766293285,11308.079824298395,37,6,0,0
"65c5281f3f73fc24698297c8",0,30,2,1,"cell","polygon","",556.5090572151574,889.5008950162863,927.7414506013022,14055.22211993684,4,9,0,0
"65c5282a3f73fc246982a094",0,31,2,1,"cell","polygon","",743.8944050486366,550.8967004925743,546.7051352901146,19506.147865055376,164,8,0,0
"65c5282e3f73fc246982a610",0,31,2,1,"cell","polygon","",646.1535973825452,372.5688465489945,276.44490234338576,22541.96269260384,178,26,0,0
"65c528333f73fc246982a974",0,31,2,1,"cell","polygon","",844.7722100768209,752.4280963309959,444.0785873835081,24243.159774229385,173,25,0,2
"65c528383f73fc246982ac94",0,31,2,1,"cell","polygon","",591.6622223202801,874.365979895174,830.8888675953365,16667.186836375677,46,11,0,0
"65c528403f73fc246982b5a4",0,32,2,1,"cell","polygon","",696.447753917071,302.5211781786971,729.218920950067,15516.670287510193,55,14,0,0
"65c528443f73fc246982b8d6",0,32,2,1,"cell","polygon","",743.2023526457166,573.0193186643194,123.1814691047609,21025.098673523265,120,11,0,0
"65c5284a3f73fc246982bccd",0,33,2,1,"cell","polygon","",828.9162936548481,542.4920820776964,794.7615313193813,20457.49196017733,180,20,2,0
"65c5284e3f73fc246982c241",0,33,2,1,"cell","polygon","",681.5329246770827,488.13828683731623,921.5705247858565,23591.154023441468,189,15,1,2
"65c528543f73fc246982c66d",0,34,2,1,"cell","polygon","",770.8289742002062,476.1830710942651,141.62000778712527,20680.314693643595,149,9,0,0
"65c528583f73fc246982cd34",0,34,2,1,"cell","polygon","",877.7071364122443,342.5874942374168,675.1692414986497,17604.619002248914,102,10,0,0
"65c5285c3f73fc246982d152",0,34,2,1,"cell","polygon","",605.2772875820342,148.21790755379033,519.1070768468123,16731.645441894532,143,14,0,0
"65c528623f73fc246982d571",0,34,2,1,"cell","polygon","",1060.2246689552587,620.3694589999828,762.1148276017286,28192.292756953382,142,20,0,0
"65c528693f73fc246982dde7",0,35,2,1,"cell","polygon","",550.0842575875749,306.1653114162599,207.144539256009,13274.067292623711,91,4,0,0
"65c5286f3f73fc246982e202",0,35,2,1,"cell","polygon","",617.2613360528445,776.595903946713,874.8032812133848,11350.047477531893,38,10,0,0
"65c528733f73fc246982e73e",0,35,2,1,"cell","polygon","",531.4967180909099,66.78241324219884,251.371770733968,17171.26240615267,114,17,0,0
"65c528793f73fc246982ec8d",0,36,2,1,"cell","polygon","",769.9560477900441,491.90223427284354,565.5724721378482,20610.986912887693,233,21,0,0
"65c5287d3f73fc246982ee7b",0,36,2,1,"cell","polygon","",530.3933805242477,784.1474006505289,423.77823921283226,15612.198868351108,77,24,0,0
"65c528813f73fc246982f3a8",0,36,2,1,"cell","polygon","",541.6909904104115,715.6917374755659,284.15033535666214,20473.258813325796,150,19,0,0
"65c528863f73fc246982f6d0",0,36,2,1,"cell","polygon","",565.4574356542669,348.9019170165437,144.20954136319034,14522.431077204854,92,13,0,0
"65c5288c3f73fc246982f78a",0,36,2,1,"cell","polygon","",479.98212910041553,89.1666699559054,585.2872527064521,10822.32162803214,45,12,0,1
"65c5288f3f73fc246982fc07",0,36,2,1,"cell","polygon","",490.5276381120072,133.0887275594576,419.21577088930894,12472.276436925054,100,6,0,1
"65c5289f3f73fc2469830d61",0,38,2,1,"cell","polygon","",691.2630421830956,625.6694318267834,562.3806661545935,16317.765546746443,126,7,0,0
"65c528a43f73fc24698313e3",0,38,2,1,"cell","polygon","",962.9299415764797,376.3987475703209,580.9697209382538,21059.41476566998,220,16,0,0
"65c528a93f73fc2469831701",0,38,2,1,"cell","polygon","",729.8004420077219,266.3554943545431,377.82455681563863,15731.145863427286,211,11,0,0
"65c528ae3f73fc2469831a94",0,39,2,1,"cell","polygon","",666.9704074295504,390.5140975499041,492.83142801154537,12418.715509317653,65,13,0,0
"65c528b23f73fc2469831f72",0,39,2,1,"cell","polygon","",561.1387016091481,255.66835120341761,551.4778945780056,11471.776858457803,21,3,0,1
"65c528b53f73fc246983231a",0,39,2,1,"cell","polygon","",708.8656367288248,393.1203904404818,806.691734482259,13834.254310370385,80,8,0,0
"65c528ba3f73fc2469832888",0,39,2,1,"cell","polygon","",637.7889410940475,671.5626277402224,512.5450703980653,19633.210152193282,65,6,0,2
"65c528bf3f73fc2469832b9a",0,39,2,1,"cell","polygon","",629.3713660029954,574.1969525874927,160.7323847401815,20504.560654135326,83,9,0,0
"65c528c53f73fc2469833025",0,39,2,1,"cell","polygon","",771.5347033634245,949.9066866717294,677.1361985910687,15253.966690197705,33,15,0,0
"65c528ca3f73fc2469833683",0,40,2,1,"cell","polygon","",587.3376978550486,482.2762738807535,403.6368567255668,12648.49420740828,104,18,0,0
"65c528cd3f73fc2469833918",0,40,2,1,"cell","polygon","",588.146288107331,711.0092022259367,697.4146596952595,13601.229495455058,153,7,0,0
"65c528d33f73fc2469833f7e",0,40,2,1,"cell","polygon","",755.784895305211,498.9342902310577,74.31261156977703,16600.6414414695,85,18,0,0
"65c528db3f73fc246983474a",0,40,2,1,"cell","polygon","",549.8993216094646,851.8459566851448,101.65056337983188,14438.26390525038,30,8,0,0
"65c528e13f73fc2469834bf0",0,41,2,1,"cell","polygon","",717.8726577798727,775.0750487027971,218.58907095929843,15871.888214326387,98,4,0,0
"65c528e33f73fc2469834ef0",0,41,2,1,"cell","polygon","",444.70701694050916,758.0427627449176,113.72735827379765,11077.60552974533,14,4,0,0
"65c528e73f73fc2469835051",0,41,2,1,"cell","polygon","",625.0654757664777,680.8507775033136,611.1785111971672,19952.720793937864,133,13,0,0
"65c528f43f73fc2469835a2f",0,42,2,1,"cell","polygon","",462.2943762061963,714.6685772492675,399.90304955721285,10990.81249689465,59,4,0,0
"65c528f83f73fc2469835b1f",0,42,2,1,"cell","polygon","",697.2229854704407,588.7407878707074,488.0590834480935,15552.09449977739,125,8,0,0
"65c528fc3f73fc2469835d45",0,42,2,1,"cell","polygon","",703.6688752758326,830.7309779829619,526.0273985662392,19757.633953019456,128,6,0,1
"65c529023f73fc24698364df",0,43,2,1,"cell","polygon","",934.5402522388748,428.7212437101065,631.903618929618,18747.296306975186,168,10,0,1
"65c529073f73fc2469836823",0,43,2,1,"cell","polygon","",911.136411769849,527.6065085357809,773.1298041767734,22523.160211056103,155,18,0,0
"65c5290b3f73fc2469836d0f",0,43,2,1,"cell","polygon","",931.9090877054805,678.359073464107,811.7829590623202,22409.140163094347,192,8,0,0
"65c529113f73fc2469837324",0,44,2,1,"cell","polygon","",773.2414271691864,473.6310950068492,694.057759283402,17555.246710810792,180,9,0,1
"65c529153f73fc2469837600",0,44,2,1,"cell","polygon","",561.5221626938853,717.3996904442406,544.5701691249225,14443.09950697041,188,8,0,0
"65c5291a3f73fc2469837c3b",0,44,2,1,"cell","polygon","",719.3598455898616,317.2865564719835,300.7275099579382,15320.213728554116,133,19,0,0
"65c5291f3f73fc2469837ef8",0,45,2,1,"cell","polygon","",603.2015891689764,485.2730161336704,323.0305589349555,15827.182868123024,228,5,0,0
"65c529243f73fc24698385f5",0,45,2,1,"cell","polygon","",703.0983347691573,616.7923393974754,606.6661795848693,18451.564308893325,124,7,0,0
"65c529273f73fc246983887f",0,45,2,1,"cell","polygon","",453.0520446567517,836.7306806188831,795.3916139209291,12716.956001932544,58,3,0,22
"65c5292b3f73fc2469838b56",0,45,2,1,"cell","polygon","",541.9366163855867,243.60144325654963,641.2696033572929,18553.34220433706,129,8,0,0
"65c529303f73fc246983921a",0,45,2,1,"cell","polygon","",863.7700486366834,532.8535717173389,52.278295772726,20724.283917528923,79,8,0,0
"65c529363f73fc246983970f",0,46,2,1,"cell","polygon","",569.0342508581778,528.773309898114,259.5162873470775,12042.917486823872,78,11,0,0
"65c5293a3f73fc246983993b",0,46,2,1,"cell","polygon","",522.5027764378416,262.97798343253413,238.10996126228173,11533.547925192619,54,6,0,0
"65c529403f73fc2469839e34",0,46,2,1,"cell","polygon","",525.8792673078468,135.85917223690356,759.94007293435,11947.860773154702,54,6,0,0
"65c529493f73fc246983a570",0,47,2,1,"cell","polygon","",616.2839805274995,732.6609860916608,128.53189824162774,14240.02380049536,39,8,0,0
"65c5294d3f73fc246983a77e",0,47,2,1,"cell","polygon","",719.5942654201579,685.6162267713299,613.0762409912431,17676.948109372068,160,22,0,0
"65c5294f3f73fc246983aaa4",0,47,2,1,"cell","polygon","",596.1028645451073,663.8797254102417,819.8246815480151,20804.458014411488,97,5,0,0
"65e8254b51aff2647611ec58",0,48,2,1,"cell","polygon","",352.4358934561226,27.4822149481724,562.2805510092744,6110,33,3,0,0
"65e8254b51aff2647611ec59",0,48,2,1,"cell","polygon","",640.3015562603696,67.53748594034829,590.2900231418635,12891.5,119,10,0,0
"65e8254b51aff2647611ec5a",0,48,2,1,"cell","polygon","",879.0089970513895,192.17110150327488,892.1569533785605,28449,100,6,0,0
"65e8254b51aff2647611ec5b",0,48,2,1,"cell","polygon","",729.029220448357,173.69690035150654,458.4293224479698,16168.5,81,10,0,1
"65e8254b51aff2647611ec5c",0,48,2,1,"cell","polygon","",775.7394103670974,270.570846054822,766.2307728599255,24728.5,133,12,0,0
"65e8254b51aff2647611ec5d",0,48,2,1,"cell","polygon","",395.42980892464027,220.0907151170309,641.1044226044226,7733,18,10,0,1
"65e8254b51aff2647611ec5e",0,48,2,1,"cell","polygon","",937.8842763932872,302.618638068946,389.81232745805903,18836,65,11,0,0
"65e8254b51aff2647611ec5f",0,48,2,1,"cell","polygon","",379.51522948936525,307.4476538082353,57.96450821219558,7945.5,52,1,0,0
"65e8254b51aff2647611ec60",0,48,2,1,"cell","polygon","",565.5411359856427,391.29407082766613,510.6743136365927,16542.5,99,11,0,1
"65e8254b51aff2647611ec61",0,48,2,1,"cell","polygon","",568.800725271525,415.84370062471135,117.44161258173509,13713,53,14,0,0
"65e8254b51aff2647611ec62",0,48,2,1,"cell","polygon","",695.8633579342468,652.5555875422491,127.7059676507906,15631.5,57,8,0,0
"65e8254b51aff2647611ec63",0,48,2,1,"cell","polygon","",540.9167059413356,628.1145630618108,975.1453526086555,7194,12,4,0,1
"65e8254b51aff2647611ec64",0,48,2,1,"cell","polygon","",450.8968275750812,768.2335103124362,44.30697365734123,9794,11,3,0,0
"65e8254b51aff2647611ec65",0,48,2,1,"cell","polygon","",516.8608104260717,841.4900574683415,110.19605350150027,9831.5,14,3,0,0
"65e8254b51aff2647611ec66",0,48,2,1,"cell","polygon","",822.6552124063709,857.6594503561113,160.51078683187973,17714.5,27,5,0,0
"65e8254b51aff2647611ec67",0,48,2,1,"cell","polygon","",604.0400997554998,864.805708718085,586.9173475940567,15053,49,6,0,0
"65e8254b51aff2647611ec68",0,48,2,1,"cell","polygon","",411.50799359419824,969.4477757057014,938.9468751494286,10456.5,1,8,0,0
"65e8287651aff2647611ec82",0,49,2,1,"cell","polygon","",648.006312121003,84.52581659434036,535.98663479112,19241.5,63,6,0,0
"65e8287651aff2647611ec83",0,49,2,1,"cell","polygon","",746.8689651088664,140.0829093781216,928.8216213286254,21523.5,34,2,0,0
"65e8287651aff2647611ec84",0,49,2,1,"cell","polygon","",273.49447318947716,167.8599025974026,20.2008658008658,3080,15,0,0,0
"65e8287651aff2647611ec85",0,49,2,1,"cell","polygon","",561.1832448546297,242.03419747763286,424.4642754482412,18554,92,11,0,0
"65e8287651aff2647611ec86",0,49,2,1,"cell","polygon","",329.25026521354613,286.3666487551496,720.1290823332736,2791.5,10,3,0,0
"65e8287651aff2647611ec87",0,49,2,1,"cell","polygon","",776.0061775694842,399.3640734610231,723.8130960826043,16916,41,2,0,1
"65e8287651aff2647611ec88",0,49,2,1,"cell","polygon","",1039.7162670246873,501.223805319862,419.86751025879965,20389,88,7,0,0
"65e8287651aff2647611ec89",0,49,2,1,"cell","polygon","",700.0008791566225,460.7194695641211,143.7727309195521,14541.5,72,4,0,0
"65e8287651aff2647611ec8a",0,49,2,1,"cell","polygon","",807.7162775336731,513.2592228958544,927.7893686131088,20370.5,78,5,0,0
"65e8287651aff2647611ec8b",0,49,2,1,"cell","polygon","",697.961209264917,568.675349346064,159.15848624993785,16757.5,34,7,0,0
"65e8287651aff2647611ec8c",0,49,2,1,"cell","polygon","",643.6706459232333,632.771960303402,792.705239133397,14678,54,7,0,0
"65e8287651aff2647611ec8d",0,49,2,1,"cell","polygon","",675.3749059459025,703.1236410899131,564.9795757322564,17952.5,58,3,0,0
"65e8287651aff2647611ec8e",0,49,2,1,"cell","polygon","",589.6917762401711,671.2937527486517,101.76873133810152,14401,22,1,0,0
"65e8287651aff2647611ec8f",0,49,2,1,"cell","polygon","",616.8879202663918,705.3453869283114,974.5682201825183,12638,14,14,0,0
"65e8287651aff2647611ec90",0,49,2,1,"cell","polygon","",628.458530121964,872.6820036987438,959.3775269434348,15681,2,1,0,0
"65e8287651aff2647611ec91",0,49,2,1,"cell","polygon","",767.5163527052446,878.2450320210962,92.86964745400891,21236,47,12,0,0
"65e8287651aff2647611ec92",0,49,2,1,"cell","polygon","",460.8464760951065,937.4484379667625,537.815291731522,10600.5,9,1,0,0
"65e8287651aff2647611ec93",0,49,2,1,"cell","polygon","",639.4161569495666,947.6665683631053,733.5028999550611,23736,29,11,0,1
"65e8287751aff2647611eca8",0,50,2,1,"cell","polygon","",497.85182993968965,66.30166149052408,94.53981529883255,16260.5,12,6,0,0
"65e8287751aff2647611eca9",0,50,2,1,"cell","polygon","",550.4229122890495,50.39105450236967,512.4280608214849,16880,57,5,0,0
"65e8287751aff2647611ecac",0,50,2,1,"cell","polygon","",353.2904127617654,256.80168950715057,33.81022886394417,7260.5,42,5,0,0
"65e8287751aff2647611ecad",0,50,2,1,"cell","polygon","",567.1766150972846,383.9263161591683,159.81443238623723,14236.5,108,7,0,0
"65e8287751aff2647611ecae",0,50,2,1,"cell","polygon","",541.0024161994183,419.2656039196194,266.1464058320907,14083,90,7,0,0
"65e8287751aff2647611ecb0",0,50,2,1,"cell","polygon","",390.2507457000982,435.7153960609264,441.7607580563061,8513,45,3,0,0
"65e8287751aff2647611ecb1",0,50,2,1,"cell","polygon","",294.95903580121,610.4143565338093,18.505334126511997,4202.5,0,0,0,0
"65e8287751aff2647611ecb2",0,50,2,1,"cell","polygon","",374.72009917755423,724.2470092883733,219.26560410567785,9223,33,8,0,0
"65e8287751aff2647611ecb3",0,50,2,1,"cell","polygon","",527.6388367498697,825.2616098861683,546.5168987967136,12313.5,48,16,0,1
"65e8287751aff2647611ecb5",0,50,2,1,"cell","polygon","",736.6402452027882,955.7793955437901,115.55887593544774,9821.5,6,2,0,0
"65e8287851aff2647611ecc8",0,51,2,1,"cell","polygon","",460.808960008116,288.6569432549079,318.1438023745948,9924.5,49,11,0,0
"65e8287851aff2647611ecc9",0,51,2,1,"cell","polygon","",195.4851138240562,471.87293770007386,637.8215546252976,2030.5,15,4,0,0
"65e8287851aff2647611ecca",0,51,2,1,"cell","polygon","",431.5306467017142,821.1457332524914,171.51006638371967,10720.5,17,8,0,0
"65e8287851aff2647611eccb",0,51,2,1,"cell","polygon","",522.0481898426845,846.5985748620561,46.92694898615484,9847,11,7,0,0
"65e8287851aff2647611eccc",0,51,2,1,"cell","polygon","",303.2031917145541,837.6418935491782,693.0235467255335,5436,4,0,0,0
"65e8287851aff2647611eccd",0,51,2,1,"cell","polygon","",371.38073157230497,922.5169479212071,189.28714946966394,8029.5,9,6,0,0
"65e8287851aff2647611ecce",0,51,2,1,"cell","polygon","",311.7828551377372,996.9565263492736,389.02113597002796,4715.5,7,4,0,0
"65e8287951aff2647611ecd8",0,52,2,1,"cell","polygon","",330.44452623012654,236.3881620450369,997.9387805480128,6076.5,0,0,0,0
"65e8287951aff2647611ecd9",0,52,2,1,"cell","polygon","",442.5150263050955,277.25907663896584,669.7996121883657,9025,15,4,0,0
"65e8287951aff2647611ecda",0,52,2,1,"cell","polygon","",422.13965033241334,282.679598769482,932.6378865415737,11431.5,43,8,0,0
"65e8287951aff2647611ecdb",0,52,2,1,"cell","polygon","",579.0810176536912,326.44001658527594,791.9603642618017,10853,33,7,0,0
"65e8287951aff2647611ecdc",0,52,2,1,"cell","polygon","",357.2408531298918,564.5951349731688,700.3626978289886,6118.5,33,4,0,0
"65e8287951aff2647611ecdd",0,52,2,1,"cell","polygon","",649.9722447803812,737.669592484229,852.817562312507,13500.5,35,15,0,0
