"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy3,cy7,cy5,a594
"65fa14496cebf97155c42e27",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,1
"65fa14496cebf97155c42e28",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,0
"65fa14496cebf97155c42e29",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e2a",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,3
"65fa14496cebf97155c42e2b",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,1
"65fa14496cebf97155c42e2c",0,0,0,0,"DAPI_DMin point","polygon","",-,4,0,0
"65fa14496cebf97155c42e2d",0,0,0,0,"DAPI_DMin point","polygon","",-,-,2,2
"65fa14496cebf97155c42e2e",0,0,0,0,"DAPI_DMin point","polygon","",-,7,0,2
"65fa14496cebf97155c42e2f",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,2
"65fa14496cebf97155c42e30",0,0,0,0,"DAPI_DMin point","polygon","",-,7,0,0
"65fa14496cebf97155c42e31",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,0
"65fa14496cebf97155c42e32",0,0,0,0,"DAPI_DMin point","polygon","",-,8,0,0
"65fa14496cebf97155c42e33",0,0,0,0,"DAPI_DMin point","polygon","",-,9,0,0
"65fa14496cebf97155c42e34",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,1
"65fa14496cebf97155c42e35",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e36",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,0
"65fa14496cebf97155c42e37",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,2
"65fa14496cebf97155c42e38",0,0,0,0,"DAPI_DMin point","polygon","",-,4,1,1
"65fa14496cebf97155c42e39",0,0,0,0,"DAPI_DMin point","polygon","",-,6,0,0
"65fa14496cebf97155c42e3a",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,0
"65fa14496cebf97155c42e3b",0,0,0,0,"DAPI_DMin point","polygon","",-,6,1,1
"65fa14496cebf97155c42e3c",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e3d",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,3
"65fa14496cebf97155c42e3e",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42e3f",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e40",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,2
"65fa14496cebf97155c42e41",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42e42",0,0,0,0,"DAPI_DMin point","polygon","",-,5,1,3
"65fa14496cebf97155c42e43",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,3
"65fa14496cebf97155c42e44",0,0,0,0,"DAPI_DMin point","polygon","",-,13,1,0
"65fa14496cebf97155c42e45",0,0,0,0,"DAPI_DMin point","polygon","",-,15,0,0
"65fa14496cebf97155c42e46",0,0,0,0,"DAPI_DMin point","polygon","",-,10,1,1
"65fa14496cebf97155c42e47",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,0
"65fa14496cebf97155c42e48",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,0
"65fa14496cebf97155c42e49",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,0
"65fa14496cebf97155c42e4a",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e4b",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,0
"65fa14496cebf97155c42e4c",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e4d",0,0,0,0,"DAPI_DMin point","polygon","",-,25,0,1
"65fa14496cebf97155c42e4e",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42e4f",0,0,0,0,"DAPI_DMin point","polygon","",-,29,1,2
"65fa14496cebf97155c42e50",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,0
"65fa14496cebf97155c42e51",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,0
"65fa14496cebf97155c42e52",0,0,0,0,"DAPI_DMin point","polygon","",-,9,1,1
"65fa14496cebf97155c42e53",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42e54",0,0,0,0,"DAPI_DMin point","polygon","",-,4,0,0
"65fa14496cebf97155c42e55",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,0
"65fa14496cebf97155c42e56",0,0,0,0,"DAPI_DMin point","polygon","",1,5,0,1
"65fa14496cebf97155c42e57",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42e58",0,0,0,0,"DAPI_DMin point","polygon","",-,4,1,1
"65fa14496cebf97155c42e59",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,0
"65fa14496cebf97155c42e5a",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,5
"65fa14496cebf97155c42e5b",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
