"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65e8299551aff2647611efa5",0,14,2,1,"cell","polygon","",902.169691173874,511.0290070589963,71.4910179091051,18156.5,49,49,25,0
"65e8299551aff2647611efa6",0,14,2,1,"cell","polygon","",868.0194215296397,499.53408415707884,204.41158465222637,18513,94,15,4,0
"65e8299551aff2647611efa8",0,14,2,1,"cell","polygon","",842.6193934846889,768.8198722590467,346.9816465214727,17953,83,35,6,0
"65e8299551aff2647611efa9",0,14,2,1,"cell","polygon","",1049.5380126494206,832.719293978823,712.7921029756839,37005.5,122,41,47,40
"65e8299551aff2647611efac",0,14,2,1,"cell","polygon","",890.4545929479395,953.9455179436177,539.194632898803,28153,43,60,4,68
"65e8299651aff2647611efc6",0,15,2,1,"cell","polygon","",569.1983313042771,588.2679846087759,215.14816338095108,18235.5,154,42,29,0
"65e8299651aff2647611efc7",0,15,2,1,"cell","polygon","",507.30663856484966,633.8927048082346,348.59360018330517,18912,121,2,2,1
"65e829f151aff2647611efef",0,17,2,1,"cell","polygon","",459.90197040888285,64.5844895744516,587.2784538666253,12901,59,18,6,0
"65e829f151aff2647611eff1",0,17,2,1,"cell","polygon","",771.921251363796,229.02617387873207,238.8570630014468,15206,115,11,6,0
"65e829f151aff2647611eff2",0,17,2,1,"cell","polygon","",993.9780460500211,239.21473269535812,412.30910422004916,28684.5,195,32,13,0
"65e829f151aff2647611eff4",0,17,2,1,"cell","polygon","",459.0045503617607,353.78277380112246,377.27018852706925,9919,59,16,3,0
"65e829f151aff2647611eff5",0,17,2,1,"cell","polygon","",647.761969839202,478.87630900596105,190.94107459320122,16552,151,26,10,0
"65e829f151aff2647611eff6",0,17,2,1,"cell","polygon","",794.0047688100981,611.5697592067988,977.5612690543641,19768,84,19,6,0
"65e829f151aff2647611eff7",0,17,2,1,"cell","polygon","",621.9939702015156,615.5811247060699,348.5971596721268,12545.5,103,40,10,0
"65e829f151aff2647611eff8",0,17,2,1,"cell","polygon","",307.046484233489,541.4134509727878,514.6297589037554,5157,35,10,5,0
"65e829f151aff2647611eff9",0,17,2,1,"cell","polygon","",455.0452710973913,592.451672050991,276.0477604121191,11453,82,18,11,0
"65e829f151aff2647611effa",0,17,2,1,"cell","polygon","",785.3188875796457,659.0192235718417,675.0954458847947,19594,83,29,28,0
"65e829f151aff2647611effb",0,17,2,1,"cell","polygon","",839.631405728769,816.7964654096314,551.6489225412259,30442,137,41,23,0
"65e829f151aff2647611effd",0,17,2,1,"cell","polygon","",700.8544866061131,810.3003407230408,958.3315898933582,18832.5,47,27,11,0
"65e829f151aff2647611f004",0,17,2,1,"cell","polygon","",534.1521150649543,969.9952346275217,281.1184571946904,13045.5,16,19,5,0
"65e829f251aff2647611f025",0,18,2,1,"cell","polygon","",439.1755275942364,99.6282559830755,291.62810172330205,7563,29,8,19,0
"65e829f251aff2647611f027",0,18,2,1,"cell","polygon","",822.5937345277099,549.2295973884658,59.95136420424777,20677.5,110,41,18,0
"65e829f251aff2647611f029",0,18,2,1,"cell","polygon","",721.1649884874435,811.0935110264954,930.2776455656036,21010,49,24,0,0
"65e829f251aff2647611f02a",0,18,2,1,"cell","polygon","",741.2645067318931,945.1121261189697,591.3979866181907,32731,116,58,13,0
"65e829f251aff2647611f02b",0,18,2,1,"cell","polygon","",459.2703152326539,961.9974256037724,877.6330975594215,13077.5,7,19,2,1
"65e829f351aff2647611f038",0,19,2,1,"cell","polygon","",1144.5863792485918,407.4055715021712,667.4298272245529,36232,144,44,10,1
"65e829f551aff2647611f048",0,20,2,1,"cell","polygon","",614.8958498797523,102.44305755741327,75.0643028730662,17345,74,21,6,0
