"Id",Channel,XY,Z,Time,"Tags","Shape","Name",a594 children,cy7 children,cy5 children,cy3 children
"6793d7f83204237ba05c1612",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1613",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1614",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1615",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1616",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1617",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1618",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1619",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161b",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161c",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161d",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161e",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c161f",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1620",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1621",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1622",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1623",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1624",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1625",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1626",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1627",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1628",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1629",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162b",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162c",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162d",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162e",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c162f",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1630",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1631",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1632",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1633",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1634",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1635",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1636",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1637",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1639",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c163a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c163b",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c163d",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c163e",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c163f",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1640",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1641",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1642",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1643",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1644",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1645",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1646",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1647",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1648",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1649",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164b",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164c",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164d",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164e",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c164f",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1650",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1651",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1652",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1653",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1654",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1655",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1656",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1657",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1658",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1659",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165a",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165b",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165c",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165d",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165e",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c165f",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1660",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1661",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1662",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1663",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1664",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1665",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1666",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1667",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1668",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166b",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166c",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166d",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166e",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c166f",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1670",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1671",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1672",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1673",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1674",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1675",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1676",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1677",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1678",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1679",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167a",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167b",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167c",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167d",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167e",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c167f",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1680",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1681",4,29,2,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1682",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1683",4,29,1,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1684",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1685",4,29,3,1,"CY5 point","point","",,,,
"6793d7f83204237ba05c1686",4,29,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17a9",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17aa",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ab",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ac",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ad",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ae",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17af",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b0",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b1",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b2",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b3",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b4",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b5",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b6",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b7",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b8",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17b9",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ba",4,30,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17bb",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17bc",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17bd",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17be",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17bf",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c0",4,30,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c3",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c4",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c5",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c6",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c7",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c8",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17c9",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ca",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17cb",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17cc",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17cf",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d0",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d1",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d2",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d3",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d4",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d5",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d6",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d7",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d8",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17d9",4,30,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17da",4,30,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17db",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17dc",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e4",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e5",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e6",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e7",4,30,1,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e8",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17e9",4,30,3,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ec",4,30,2,1,"CY5 point","point","",,,,
"6793d7fb3204237ba05c17ed",4,30,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a0",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a1",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a2",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a3",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a4",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a5",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a6",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a7",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a8",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18a9",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18aa",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18ab",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18ac",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18ad",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18ae",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18af",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b0",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b2",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b3",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b4",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b5",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b6",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b7",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b8",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18b9",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18ba",4,32,1,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18bb",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18bc",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18bd",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18be",4,32,2,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18bf",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18c0",4,32,3,1,"CY5 point","point","",,,,
"6793d8033204237ba05c18c2",4,32,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1966",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1967",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1968",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1969",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196a",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196b",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196c",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196d",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196e",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c196f",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1970",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1971",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1972",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1973",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1976",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1977",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1978",4,34,3,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1979",4,34,3,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197a",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197b",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197c",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197d",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197e",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c197f",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1980",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1981",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1982",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1985",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1987",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1988",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1989",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c198a",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c198c",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c198d",4,34,3,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1993",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1994",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1995",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1996",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1997",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1998",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c1999",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c199a",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c199b",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c199c",4,34,1,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c19a0",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c19a1",4,34,2,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c19a4",4,34,3,1,"CY5 point","point","",,,,
"6793d80b3204237ba05c19a5",4,34,3,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ac9",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aca",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1acb",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1acc",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1acd",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ace",4,38,3,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad0",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad1",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad2",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad3",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad4",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad7",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad8",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ad9",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ada",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1adb",4,38,3,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ade",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1adf",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae0",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae1",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae2",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae3",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae4",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae5",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae6",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae7",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae8",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1ae9",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aea",4,38,3,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aeb",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aec",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aed",4,38,3,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aee",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1aef",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af0",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af1",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af2",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af3",4,38,1,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af4",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af5",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af6",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af7",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af8",4,38,2,1,"CY5 point","point","",,,,
"6793d81b3204237ba05c1af9",4,38,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1ba3",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1ba4",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1baa",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bab",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bac",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bad",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bae",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1baf",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb0",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb1",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb2",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb3",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb4",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb5",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb6",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb7",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb8",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bb9",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bba",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bbb",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bbc",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bbd",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bbe",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bbf",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc0",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc1",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc2",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc3",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc4",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc5",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc6",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc7",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc8",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bc9",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bca",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bcb",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bcc",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bcd",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd1",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd2",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd3",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd5",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd7",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd8",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bd9",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bda",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bdb",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bdc",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bdd",4,40,3,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be0",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be1",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be2",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be3",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be4",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1be6",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bec",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf2",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf3",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf4",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf5",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf6",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf7",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf8",4,40,2,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bf9",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bfa",4,40,1,1,"CY5 point","point","",,,,
"6793d8223204237ba05c1bfb",4,40,1,1,"CY5 point","point","",,,,
