"Id",Channel,XY,Z,Time,"Tags","Shape","Name",Parent and child / parentId,Parent and child / childId,Parent and child / annotationId,red Annulus intensity measurements / TotalIntensity,red Annulus intensity measurements / MinIntensity,red Annulus intensity measurements / MedianIntensity,red Annulus intensity measurements / MeanIntensity,red Annulus intensity measurements / MaxIntensity,red Annulus intensity measurements / 75thPercentileIntensity,red Annulus intensity measurements / 25thPercentileIntensity,green Annulus intensity measurements / TotalIntensity,green Annulus intensity measurements / MinIntensity,green Annulus intensity measurements / MedianIntensity,green Annulus intensity measurements / MeanIntensity,green Annulus intensity measurements / MaxIntensity,green Annulus intensity measurements / 75thPercentileIntensity,green Annulus intensity measurements / 25thPercentileIntensity,red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity
"6658f0db40dcff87963d6823",0,1,1,10,"green blob","polygon","",355,309,314,4262,3,5,5.17861482381531,13,5,4,35840,41,43,43.547995139732684,52,44,43,999,4,7,7.684615384615385,12,9,6,6213,42,47.5,47.792307692307695,54,50,45
"6658f0de40dcff87963d6826",0,1,1,9,"green blob","polygon","",385,314,355,4327,3,5,5.395261845386534,15,5,4,35858,42,44,44.71072319201995,58,45,43,1040,4,6,6.7973856209150325,12,8,5,7209,43,46,47.11764705882353,54,50,45
"6658f0e240dcff87963d6829",0,1,1,8,"green blob","polygon","",442,355,385,4074,3,5,4.855780691299166,9,5,4,37694,43,45,44.92729439809297,49,45,44,1559,4,8,8.336898395721924,14,10,6,9361,44,49,50.05882352941177,58,53,47
"6658f0eb40dcff87963d682c",0,1,1,7,"green blob","polygon","",465,385,442,7441,3,5,6.673542600896861,21,7,5,54014,44,47,48.44304932735426,63,49,46,2012,4,9,9.626794258373206,22,11,7,10843,45,50,51.880382775119614,66,55,48
"6658f0f340dcff87963d682f",0,1,1,6,"green blob","polygon","",496,442,465,5992,4,5,5.58955223880597,16,5,5,52646,46,48,49.110074626865675,64,49,48,1443,4,6,6.711627906976744,11,8,5,11234,47,51,52.25116279069768,62,54,49.5
"6658f0f640dcff87963d6832",0,1,1,5,"green blob","polygon","",548,465,496,4534,4,5,4.838847385272145,10,5,4,46941,48,50,50.097118463180365,56,51,50,1924,4,9,9.032863849765258,17,12,5,12031,49,56,56.48356807511737,66,60,52
"6658f0fc40dcff87963d6835",0,1,1,4,"green blob","polygon","",562,496,548,5185,4,5,4.8731203007518795,7,5,5,56565,51,53,53.162593984962406,58,54,53,1787,4,7,8.311627906976744,19,10,5,12537,52,57,58.311627906976746,73,60,54
"6658f10040dcff87963d6838",0,1,1,3,"green blob","polygon","",583,548,562,4738,4,5,4.795546558704453,8,5,4,56026,55,57,56.70647773279352,61,57,56,1412,4,6,7.316062176165803,13,9,5,11778,56,59,61.02590673575129,72,64,57
"6658f10440dcff87963d683b",0,1,1,2,"green blob","polygon","",622,562,583,4405,4,5,5.176263219741481,11,5,5,53419,60,62,62.772032902467686,72,63,62,1068,3,8,8.15267175572519,13,10,6,9066,62,69,69.20610687022901,76,73,66
"6658f10a40dcff87963d683e",0,1,1,1,"green blob","polygon","",-,583,622,6606,4,5,5.0504587155963305,6,5,5,95052,69,73,72.6697247706422,75,73,72,3969,4,5,6.068807339449541,11,7,5,50005,70,74,76.46024464831804,93,79,73
"6658f12040dcff87963d6841",0,1,1,19,"green blob","polygon","",17,-,16,7933,5,7,9.066285714285714,25,10,6,45168,46,49,51.62057142857143,68,53,48,2479,5,12,13.849162011173185,30,19,8,9799,47,53,54.74301675977654,67,59,49
"6658f12540dcff87963d6844",0,1,1,18,"green blob","polygon","",76,16,17,7222,5,7,9.282776349614396,23,11,6,40957,47,50,52.6439588688946,67,56,49,2135,6,16,16.944444444444443,31,23,10,7261,48,56,57.62698412698413,69,63,53
"6658f12940dcff87963d6847",0,1,1,17,"green blob","polygon","",126,17,76,6075,5,7,8.176312247644685,24,8,6,38378,48,50,51.652759084791384,70,51,49,2123,6,15,16.206106870229007,32,23,8,7552,48,57,57.64885496183206,71,64,51.5
"6658f12c40dcff87963d684a",0,1,1,16,"green blob","polygon","",160,76,126,5088,4,6,6.979423868312757,20,7,6,36377,46,49,49.89986282578875,63,50,49,1424,6,13,12.82882882882883,20,16,9.5,6199,49,55,55.846846846846844,64,60,51.5
"6658f13040dcff87963d684d",0,1,1,15,"green blob","polygon","",178,126,160,5709,4,6,7.039457459926017,18,7,6,40946,47,49,50.488286066584465,78,50,48,1674,6,11,10.73076923076923,16,13,8,8321,48,53,53.33974358974359,60,56,51
"6658f13440dcff87963d6850",0,1,1,14,"green blob","polygon","",241,160,178,5525,5,6,6.257078142695357,12,7,6,44639,49,50,50.55379388448471,56,51,50,1642,5,9,9.715976331360947,18,12,7,9395,49,55,55.59171597633136,68,58,51
"6658f13840dcff87963d6853",0,1,1,13,"green blob","polygon","",250,178,241,5175,5,6,6.452618453865337,22,6,6,40517,48,50,50.51995012468828,64,51,50,1686,6,10,11.315436241610739,22,15,7,8457,50,55,56.758389261744966,70,62,52
"6658f13d40dcff87963d6856",0,1,1,12,"green blob","polygon","",286,241,250,5102,4,6,6.176755447941889,8,7,6,42675,49,52,51.66464891041162,56,52,51,1329,5,10,10.223076923076922,16,12.75,8,7191,51,55,55.315384615384616,62,58,53
"6658f14340dcff87963d6859",0,1,1,11,"green blob","polygon","",324,250,286,6034,5,6,6.833522083805209,20,7,6,46534,50,52,52.699886749716875,63,53,52,1833,6,12,12.46938775510204,22,16.5,9,8502,51,56,57.83673469387755,69,62,54
"6658f14740dcff87963d685c",0,1,1,10,"green blob","polygon","",373,286,324,4759,5,6,6.237221494102228,11,7,6,39963,50,52,52.37614678899082,56,53,52,1399,5,11,11.103174603174603,19,14,9,7211,51,57,57.23015873015873,64,59,55
"6658f14b40dcff87963d685f",0,1,1,9,"green blob","polygon","",391,324,373,4978,5,6,6.34140127388535,18,6,6,41117,50,52,52.378343949044584,57,53,52,1519,5,9,11.421052631578947,23,15,7,7681,52,56,57.75187969924812,69,61,54
"6658f14e40dcff87963d6862",0,1,1,8,"green blob","polygon","",421,373,391,4703,5,6,6.237400530503979,14,6,6,40846,52,54,54.172413793103445,66,55,53,1933,6,14,15.220472440944881,30,21,9,7831,53,60,61.661417322834644,77,68,55
"6658f15240dcff87963d6865",0,1,1,7,"green blob","polygon","",475,391,421,5485,5,6,7.160574412532637,31,7,6,42866,53,56,55.960835509138384,77,56,55,1655,6,14,14.90990990990991,27,19.5,9,6994,55,62,63.009009009009006,76,68,57
"6658f15540dcff87963d6868",0,1,1,6,"green blob","polygon","",505,421,475,6381,5,6,6.57157569515963,23,6,6,55800,55,57,57.46652935118435,73,58,57,2057,5,8,9.795238095238096,23,12,7,12814,56,59,61.01904761904762,75,63,58
"6658f15840dcff87963d686b",0,1,1,5,"green blob","polygon","",540,475,505,6106,5,6,6.161453077699294,12,6,6,59156,57,59,59.69323915237134,72,60,59,2153,6,10,11.82967032967033,25,15,8,11858,58,63,65.15384615384616,81,68,60
"6658f15c40dcff87963d686e",0,1,1,4,"green blob","polygon","",561,505,540,5689,5,6,6.11063372717508,10,6,6,59768,61,64,64.19763694951665,70,65,63,1736,5,8,9.434782608695652,18,12,6,12691,63,67,68.97282608695652,82,73,65
"6658f16040dcff87963d6871",0,1,1,3,"green blob","polygon","",614,540,561,4799,5,6,6.424364123159304,14,7,6,52007,67,69,69.62115127175367,82,70,69,927,6,9,9.757894736842106,15,11.5,8,7236,69,76,76.16842105263157,86,80,72
"6658f16340dcff87963d6874",0,1,1,2,"green blob","polygon","",634,561,614,5248,4,6,5.773377337733773,10,6,5,68059,72,75,74.87238723872387,84,76,74,1730,5,8,8.357487922705314,13,10,6,16826,73,81,81.28502415458937,91,85,77
"6658f16740dcff87963d6877",0,1,1,1,"green blob","polygon","",-,614,634,5516,5,6,5.924812030075188,8,6,6,80119,83,86,86.05692803437164,91,87,85,1659,5,7,7.506787330316742,11,8,6,20090,84,91,90.90497737556561,100,94,88
"6658f17d40dcff87963d687a",0,1,1,19,"green blob","polygon","",15,-,14,12253,3,5,8.727207977207977,78,6,5,58893,38,41,41.9465811965812,60,42,41,6374,4,14,20.830065359477125,73,25.75,7,13801,39,43,45.10130718954248,60,46,42
"6658f18140dcff87963d687d",0,1,1,18,"green blob","polygon","",77,14,15,10728,4,5,7.039370078740157,80,6,5,63561,38,41,41.70669291338583,58,42,41,6263,4,13,19.152905198776757,76,23,7,14502,40,42,44.34862385321101,62,45,41
"6658f18540dcff87963d6880",0,1,1,17,"green blob","polygon","",129,15,77,9852,3,5,8.320945945945946,74,6,5,50570,40,42,42.711148648648646,62,43,41,5646,4,12,19.269624573378838,76,25,7,13346,40,44,45.54948805460751,61,47,42
"6658f18940dcff87963d6883",0,1,1,16,"green blob","polygon","",159,77,129,5310,3,5,5.379939209726444,32,5,5,41154,40,42,41.69604863221885,46,42,41,4442,5,14,22.21,72,33.25,7,9273,40,44,46.365,60,49,42
"6658f18d40dcff87963d6886",0,1,1,15,"green blob","polygon","",187,129,159,11207,4,5,6.960869565217391,92,5,5,68071,39,42,42.280124223602485,67,42,41,8255,4,10,17.452431289640593,82,23,6,21283,40,43,44.99577167019027,63,46,42
"6658f19140dcff87963d6889",0,1,1,14,"green blob","polygon","",211,159,187,13714,3,5,8.940026075619295,93,7,5,67400,41,43,43.9374185136897,69,44,42,6965,4,11,17.858974358974358,85,21,6,18048,41,44,46.276923076923076,65,47,43
"6658f19540dcff87963d688c",0,1,1,13,"green blob","polygon","",265,187,211,10453,3,5,7.708702064896755,71,6,5,58928,40,43,43.45722713864307,62,44,42,6179,4,12,16.389920424403183,66,19,7,17219,41,44,45.673740053050395,62,46,43
"6658f19940dcff87963d688f",0,1,1,12,"green blob","polygon","",290,211,265,14678,3,5,9.116770186335403,95,6,5,70193,40,43,43.59813664596273,71,43,42,7624,4,10,16.325481798715202,78,19,6,21385,40,44,45.79229122055675,67,47,43
"6658f19e40dcff87963d6892",0,1,1,11,"green blob","polygon","",316,265,290,13475,3,5,7.327351821642197,77,6,5,80087,40,43,43.54921152800435,67,44,42,6099,3,10,12.976595744680852,54,17.75,6,21371,40,44,45.47021276595745,61,47,43
"6658f1a240dcff87963d6895",0,1,1,10,"green blob","polygon","",356,290,316,8085,3,5,6.6488486842105265,48,6,4,53903,41,44,44.328125,60,45,43,4077,3,7,11.549575070821529,51,14,5,16361,42,45,46.34844192634561,64,47,44
"6658f1a640dcff87963d6898",0,1,1,9,"green blob","polygon","",384,316,356,8365,3,5,7.25498699045967,75,5,5,52179,42,44,45.25498699045967,71,45,44,5225,4,9,15.785498489425981,66,20,5,15887,42,45,47.996978851963746,71,49,44
"6658f1ab40dcff87963d689b",0,1,1,8,"green blob","polygon","",413,356,384,7730,3,5,6.669542709232097,58,6,4,52977,42,45,45.70923209663503,67,46,45,3797,3,7,11.611620795107033,44,15,5,15973,43,47,48.84709480122324,66,50,46
"6658f1af40dcff87963d689e",0,1,1,7,"green blob","polygon","",451,384,413,6298,4,5,8.043422733077906,38,8,5,37439,44,47,47.81481481481482,64,48,46,1731,5,11,14.305785123966942,33,20,7,6437,45,52,53.19834710743802,66,57,48
"6658f1b340dcff87963d68a1",0,1,1,6,"green blob","polygon","",502,413,451,6401,3,5,5.0640822784810124,14,5,4,60356,45,48,47.75,55,48,47,4767,3,8,12.745989304812834,53,16,5,19385,45,49,51.831550802139034,78,53.75,48
"6658f1b740dcff87963d68a4",0,1,1,5,"green blob","polygon","",535,451,502,6664,3,5,5.33546837469976,17,5,4,63051,47,50,50.48118494795837,59,51,49,4932,4,12,14.591715976331361,41,20.75,6.25,19166,48,55,56.70414201183432,73,62,51
"6658f1bb40dcff87963d68a7",0,1,1,4,"green blob","polygon","",563,502,535,6064,3,5,6.21948717948718,23,6,5,52893,51,53,54.24923076923077,71,55,53,2150,4,9,10.96938775510204,26,15,6,11349,52,56,57.9030612244898,70,61,54
"6658f1c040dcff87963d68aa",0,1,1,3,"green blob","polygon","",611,535,563,4065,3,5,4.726744186046512,9,5,4,48883,55,57,56.84069767441861,63,57,56,2746,4,8,15.340782122905027,49,23.5,5,12152,55,59,67.88826815642459,102,77.5,57
"6658f1c540dcff87963d68ad",0,1,1,2,"green blob","polygon","",636,563,611,4890,4,5,4.827245804540968,7,5,4,63636,60,63,62.81934846989141,68,63,62,2286,4,8,8.9296875,17,11,6,17349,61,67,67.76953125,77,70,64
"6658f1c940dcff87963d68b0",0,1,1,1,"green blob","polygon","",-,611,636,5122,3,5,4.859582542694497,9,5,4,75225,67,71,71.37096774193549,75,72,70,1988,3,7,7.765625,14,10,6,19360,70,75,75.625,84,78.25,73
"6658f1e040dcff87963d68b3",0,1,1,19,"green blob","polygon","",11,-,10,9899,4,6,6.333333333333333,15,7,6,79699,48,51,50.99104286628279,65,52,50,8376,5,9,16.01529636711281,76,18,7,29257,48,52,55.94072657743786,89,57,51
"6658f1e440dcff87963d68b6",0,1,1,18,"green blob","polygon","",98,10,11,8749,5,6,6.623012869038607,13,7,6,68879,49,52,52.14155942467828,59,53,51,8242,6,11,17.064182194616976,66,21,7,27538,50,53,57.01449275362319,84,59,52
"6658f1e840dcff87963d68b9",0,1,1,17,"green blob","polygon","",128,11,98,10576,5,6,6.5283950617283955,59,7,6,83401,48,51,51.4820987654321,83,52,51,7868,5,10,17.368653421633553,78,19,7,25290,49,52,55.82781456953642,87,56,51
"6658f1ed40dcff87963d68bc",0,1,1,16,"green blob","polygon","",161,98,128,9223,4,6,6.214959568733153,18,6,6,75358,48,51,50.78032345013477,55,52,50,9496,5,7,13.585121602288984,81,13,6,37746,49,51,54,86,54,51
"6658f1f240dcff87963d68bf",0,1,1,15,"green blob","polygon","",183,128,161,9537,5,6,6.430883344571814,21,6,6,74883,48,50,50.49426837491571,57,51,50,8252,5,7,12.560121765601219,71,12,6,34629,48,51,52.70776255707762,78,52,50
"6658f1fa40dcff87963d68c2",0,1,1,14,"green blob","polygon","",209,161,183,9550,5,6,6.044303797468355,12,6,6,81683,49,52,51.698101265822785,56,52,51,8620,5,7,11.840659340659341,71,12,6,39081,49,52,53.68269230769231,76,54,51
"6658f1fe40dcff87963d68c5",0,1,1,13,"green blob","polygon","",263,183,209,9461,5,6,6.311541027351567,16,6,6,77295,49,51,51.56437625083389,57,52,51,8816,5,8,14.334959349593495,78,17,6,33274,49,52,54.104065040650404,79,55,51
"6658f20440dcff87963d68c8",0,1,1,12,"green blob","polygon","",293,209,263,9297,5,6,6.5517970401691334,17,6,6,73667,48,52,51.91472868217054,58,53,51,7134,5,10,15.146496815286625,71,17,7,25807,50,53,54.79193205944798,75,56,52
"6658f20840dcff87963d68cb",0,1,1,11,"green blob","polygon","",339,263,293,8521,4,6,6.544546850998464,19,7,6,68099,49,52,52.303379416282645,57,53,51,7218,5,11,16.669745958429562,71,18,7,24072,50,54,55.59353348729792,75,56,52
"6658f20c40dcff87963d68ce",0,1,1,10,"green blob","polygon","",358,293,339,9574,4,6,6.681088625261689,41,6,6,76480,50,53,53.37055129099791,71,54,52,6385,5,11,16.846965699208443,74,20,7,21624,51,55,57.05540897097625,79,58,54
"6658f21040dcff87963d68d1",0,1,1,9,"green blob","polygon","",390,339,358,7912,5,6,6.716468590831918,16,7,6,65117,52,55,55.277589134125634,61,56,54,8611,5,14,20.21361502347418,79,25.75,8,25518,53,57,59.901408450704224,81,61,56
"6658f21540dcff87963d68d4",0,1,1,8,"green blob","polygon","",422,358,390,9108,5,6,6.648175182481752,19,7,6,77980,53,57,56.91970802919708,62,58,56,8132,6,12,15.66859344894027,64,19,7,31015,54,58,59.75915221579962,79,61,57
"6658f21940dcff87963d68d7",0,1,1,7,"green blob","polygon","",456,390,422,9453,5,6,6.569145239749826,15,7,6,84186,55,58,58.50312717164698,63,60,57,7458,5,10,15.006036217303823,56,19,7,30410,56,60,61.18712273641851,76,63,58
"6658f21d40dcff87963d68da",0,1,1,6,"green blob","polygon","",511,422,456,11117,4,6,7.823363828289937,49,7,6,85448,56,60,60.132301196340606,79,61,59,8776,5,15,18.832618025751074,57,24,9,29998,58,63,64.37339055793991,81,66.75,61
"6658f22140dcff87963d68dd",0,1,1,5,"green blob","polygon","",533,456,511,8519,5,6,7.023083264633141,16,7,6,76147,59,63,62.7757625721352,69,64,62,6159,6,15,18.834862385321102,51,25.5,10,21962,61,66,67.16207951070336,81,69,64
"6658f22640dcff87963d68e0",0,1,1,4,"green blob","polygon","",576,511,533,7832,5,7,8.099276111685626,24,9,6,65015,63,66,67.23371251292657,81,67,66,4428,6,15,16.4,34,22,9,19033,65,69,70.49259259259259,80,74,67
"6658f22a40dcff87963d68e3",0,1,1,3,"green blob","polygon","",603,533,576,7208,5,6,7.524008350730689,19,8,6,68842,67,71,71.86012526096033,85,72,70,4564,5,15,15.902439024390244,36,20,10,21687,70,74,75.56445993031359,88,78,72
"6658f22d40dcff87963d68e6",0,1,1,2,"green blob","polygon","",638,576,603,5913,5,6,6.351235230934479,12,7,6,72427,74,78,77.79484425349087,83,78,77,2638,6,12,12.682692307692308,23,15.25,9,17166,76,82,82.52884615384616,92,85,79
"6658f23140dcff87963d68e9",0,1,1,1,"green blob","polygon","",-,603,638,6344,6,8,7.880745341614907,14,8,7,78486,94,97,97.49813664596273,107,98,97,1744,7,11,12.195804195804195,22,16,8,14326,95,99,100.18181818181819,108,102,98
"6658f24b40dcff87963d68ec",0,1,1,19,"green blob","polygon","",9,-,8,4901,4,6,7.516871165644171,18,9,5,31642,41,45,48.530674846625764,81,54,43,671,6,10,9.450704225352112,14,11.5,7.5,3713,43,53,52.29577464788732,62,57,47.5
"6658f24f40dcff87963d68ef",0,1,1,18,"green blob","polygon","",100,8,9,4469,4,6,6.690119760479042,19,7,5,31081,40,44,46.528443113772454,74,47,43,1020,5,13,12.142857142857142,18,16,8,4963,44,61,59.083333333333336,69,65,53
"6658f25340dcff87963d68f2",0,1,1,17,"green blob","polygon","",135,9,100,4847,4,5,6.594557823129252,19,7,5,33785,41,43,45.965986394557824,68,46,42,1071,4,10,10.5,18,15,6,5472,42,54,53.64705882352941,67,61,46
"6658f25740dcff87963d68f5",0,1,1,16,"green blob","polygon","",165,100,135,6006,4,6,7.861256544502618,19,10,5,37331,41,44,48.86256544502618,76,52,43,974,5,10,10.25263157894737,18,15,6,5251,43,54,55.27368421052632,72,63.5,47
"6658f25a40dcff87963d68f8",0,1,1,15,"green blob","polygon","",191,135,165,3904,4,5,5.355281207133059,18,6,5,31733,41,43,43.52949245541838,76,43,42,991,4,8,9.00909090909091,17,13,5,5554,41,50,50.49090909090909,64,56,44
"6658f25e40dcff87963d68fb",0,1,1,14,"green blob","polygon","",219,165,191,4532,4,5,6.199726402188783,24,6,5,33578,42,44,45.9343365253078,74,45,44,1663,5,13,13.858333333333333,27,21,6,6990,44,57.5,58.25,78,69,47
"6658f26240dcff87963d68fe",0,1,1,13,"green blob","polygon","",249,191,219,6267,3,5,5.744271310724106,25,6,5,49083,42,44,44.989000916590285,71,45,43,2682,3,9,9.896678966789668,19,13.5,6,14337,42,51,52.904059040590404,66,59,47
"6658f26640dcff87963d6901",0,1,1,12,"green blob","polygon","",277,219,249,5546,3,5,6.114663726571114,26,6,5,41702,42,45,45.977949283351705,68,46,44,2247,4,11,11.348484848484848,19,15,8,10615,43,53,53.611111111111114,67,60,47
"6658f26a40dcff87963d6904",0,1,1,11,"green blob","polygon","",338,249,277,4714,4,5,5.2030905077262695,10,6,5,40896,42,45,45.13907284768212,64,46,44,2087,4,9,10.180487804878048,18,14,6,10851,43,51,52.93170731707317,66,60,47
"6658f26d40dcff87963d6907",0,1,1,10,"green blob","polygon","",347,277,338,4595,4,5,5.74375,21,6,5,36869,44,46,46.08625,63,46,45,1558,5,10,10.527027027027026,18,13,7,7986,45,53,53.95945945945946,66,57,50
"6658f27440dcff87963d690a",0,1,1,9,"green blob","polygon","",387,338,347,9565,4,6,7.977481234361968,38,8,5,58869,44,47,49.09841534612177,76,49,46,4111,5,16,16.51004016064257,36,21,10,14805,46,60,59.45783132530121,77,65,53
"6658f27840dcff87963d690d",0,1,1,8,"green blob","polygon","",444,347,387,7942,4,5,9.045558086560364,40,10,5,45291,45,48,51.58428246013668,77,53,47,2725,5,13,13.974358974358974,27,21,7,11355,46,57,58.23076923076923,76,65,51
"6658f27c40dcff87963d6910",0,1,1,7,"green blob","polygon","",457,387,444,8533,4,7,11.5,43,14,5,40165,46,50,54.13072776280323,78,57,49,1770,7,18,17.87878787878788,28,23,13.5,6385,50,64,64.4949494949495,77,71,59.5
"6658f28040dcff87963d6913",0,1,1,6,"green blob","polygon","",490,444,457,9102,4,6,9.212550607287449,35,11,5,52341,47,50,52.97672064777328,74,54,50,4086,5,23.5,21.967741935483872,36,30,13.25,12327,50,68,66.2741935483871,85,72,60
"6658f28540dcff87963d6916",0,1,1,5,"green blob","polygon","",529,457,490,6864,4,6,8.879689521345407,37,9,5,42629,50,53,55.14747736093143,80,55,52,2332,5,20,19.596638655462186,31,25.5,14,7559,52,63,63.52100840336134,75,69,59.5
"6658f28840dcff87963d6919",0,1,1,4,"green blob","polygon","",575,490,529,6380,4,5,7.915632754342432,49,6,5,46576,53,55,57.78660049627791,92,56,55,3446,5,23,22.08974358974359,47,31,8,10543,54,64.5,67.58333333333333,91,78,56.75
"6658f28c40dcff87963d691c",0,1,1,3,"green blob","polygon","",598,529,575,7654,4,5,6.731750219876869,22,7,5,68713,57,59,60.433597185576076,78,60,59,3094,5,12,12.891666666666667,28,17,8,15807,58,64,65.8625,81,69,61
"6658f29140dcff87963d691f",0,1,1,2,"green blob","polygon","",629,575,598,4959,3,5,6.309160305343512,18,6,5,51627,62,65,65.68320610687023,81,66,64,1408,6,13,12.917431192660551,20,16,9,7935,64,72,72.79816513761467,83,76,69
"6658f29d40dcff87963d6922",0,1,1,1,"green blob","polygon","",-,598,629,8168,4,6,5.901734104046243,9,6,5,111795,78,81,80.77673410404624,86,82,80,5822,5,9,9.801346801346801,20,12,7,51787,79,85,87.18350168350169,106,91,83
"6658f2ae40dcff87963d6925",0,1,1,19,"green blob","polygon","",7,-,6,8223,5,6,7.876436781609195,32,8,6,52285,46,49,50.08141762452107,68,50,48,4196,5,10,13.363057324840764,32,19,6,16617,46,51,52.9203821656051,65,56,49
"6658f2b540dcff87963d6928",0,1,1,18,"green blob","polygon","",102,6,7,6970,4,6,6.538461538461538,24,7,6,51599,46,48,48.40431519699813,60,49,48,1706,4,6,7.934883720930233,16,9,6,11010,47,50,51.2093023255814,61,53,49
"6658f2bd40dcff87963d692b",0,1,1,17,"green blob","polygon","",109,7,102,6326,5,6,6.415821501014198,15,7,6,48513,47,49,49.20182555780933,55,50,49,2593,5,11,11.273913043478261,19,14.75,8,12278,48,53,53.38260869565217,64,55,51
"6658f2c240dcff87963d692e",0,1,1,16,"green blob","polygon","",168,102,109,5141,4,6,5.991841491841492,14,6,5,41983,46,49,48.93123543123543,54,50,48,995,5,8,8.883928571428571,16,11.25,6,5872,47,52,52.42857142857143,60,55,50
"6658f2c740dcff87963d6931",0,1,1,15,"green blob","polygon","",179,109,168,7208,5,6,6.251517779705117,21,6,6,56939,46,49,49.383347788378146,68,50,48,3007,5,8,11.390151515151516,28,16,6,13946,47,51,52.82575757575758,67,56,49
"6658f2cc40dcff87963d6934",0,1,1,14,"green blob","polygon","",226,168,179,6082,4,6,5.974459724950884,10,6,6,50871,47,50,49.97151277013752,55,51,49,3025,5,10,12.927350427350428,29,19,7,12846,48,53,54.8974358974359,68,59,50
"6658f2d040dcff87963d6937",0,1,1,13,"green blob","polygon","",246,179,226,7950,4,6,6.998239436619718,31,7,6,57261,47,50,50.40580985915493,67,51,49,2514,5,8,11.123893805309734,28,14,7,12175,47,52,53.8716814159292,70,56,50
"6658f2d540dcff87963d693a",0,1,1,12,"green blob","polygon","",304,226,246,5954,4,6,5.7805825242718445,12,6,5,50400,46,49,48.932038834951456,53,50,48,3021,4,8,11.754863813229573,28,16,6,13642,47,51,53.08171206225681,66,56,49
"6658f2d940dcff87963d693d",0,1,1,11,"green blob","polygon","",334,246,304,5726,5,6,5.819105691056911,12,6,5,48662,47,49,49.453252032520325,53,50,49,2760,5,9,13.018867924528301,32,18,6,11441,48,52,53.966981132075475,67,57.25,50
"6658f2e140dcff87963d6940",0,1,1,10,"green blob","polygon","",363,304,334,6797,4,6,6.6376953125,18,7,5,52043,48,50,50.8232421875,59,51,50,2684,5,10,12.60093896713615,35,16,7,11562,47,53,54.28169014084507,69,56,50
"6658f2e540dcff87963d6943",0,1,1,9,"green blob","polygon","",381,334,363,6546,5,6,5.8550983899821105,12,6,5,56888,49,51,50.883720930232556,58,51,50,3020,5,8,10.709219858156029,30,13,6,15137,49,52,53.677304964539005,67,55,51
"6658f2e940dcff87963d6946",0,1,1,8,"green blob","polygon","",433,363,381,5762,5,6,5.90974358974359,15,6,5,51001,50,52,52.30871794871795,58,53,52,2258,5,9,11.068627450980392,28,13.25,6,11335,51,54,55.56372549019608,69,57,52
"6658f2ed40dcff87963d6949",0,1,1,7,"green blob","polygon","",449,381,433,5999,5,6,6.935260115606936,22,6,6,47545,52,54,54.96531791907515,66,55,54,1969,5,11,12.703225806451613,27,18,7,9111,53,57,58.78064516129032,70,62,55
"6658f2f140dcff87963d694c",0,1,1,6,"green blob","polygon","",483,433,449,8004,4,6,7.243438914027149,18,8,6,63325,54,57,57.30769230769231,66,58,56,2974,6,12,14.028301886792454,29,19.25,8,13135,55,61,61.95754716981132,72,66,58
"6658f2f640dcff87963d694f",0,1,1,5,"green blob","polygon","",547,449,483,7748,5,6,7.464354527938343,26,6.75,6,62302,57,59,60.02119460500963,73,60,59,2427,5,9,10.691629955947137,23,14,6,14172,58,62,62.43171806167401,71,64.5,60
"6658f2fb40dcff87963d6952",0,1,1,4,"green blob","polygon","",579,483,547,6422,5,6,6.861111111111111,21,6,6,59393,61,63,63.45405982905983,74,64,62,2133,6,14,13.761290322580646,20,17,11,10467,62,68,67.52903225806452,73,70,65
"6658f30240dcff87963d6955",0,1,1,3,"green blob","polygon","",593,547,579,5051,5,6,7.236389684813753,35,6,6,47509,65,67,68.06446991404012,87,68,67,1527,5,9,15.424242424242424,39,24,6,7263,66,68,73.36363636363636,90,80,67
"6658f30540dcff87963d6958",0,1,1,2,"green blob","polygon","",641,579,593,5290,4,6,6.260355029585799,13,6,6,63105,72,75,74.68047337278107,80,76,74,2007,5,12,12.312883435582823,19,15,10,12835,73,79,78.74233128834356,85,81,77
"6658f30a40dcff87963d695b",0,1,1,1,"green blob","polygon","",-,593,641,5369,5,6,6.661290322580645,14,7,6,70610,85,87,87.60545905707195,93,88,87,1339,6,11,10.886178861788618,16,13,9,11353,87,93,92.30081300813008,97,94,91
"6658f32040dcff87963d695e",0,1,1,19,"green blob","polygon","",53,-,52,9994,5,7,9.401693320790216,26,11,6,57860,49,51,54.43085606773283,77,57,50,3534,5,14,13.540229885057471,22,19,7,15685,50,61,60.09578544061303,71,65,54
"6658f32540dcff87963d6961",0,1,1,18,"green blob","polygon","",103,52,53,6586,5,7,7.7209847596717465,22,8,6,44827,48,51,52.55216881594373,66,53,50,1554,5,9,9.773584905660377,18,13,6,8803,50,54,55.36477987421384,65,58,52
