"Id",Channel,XY,Z,Time,"Tags","Shape","Name",A594 / TotalIntensity,A594 / MinIntensity,A594 / MedianIntensity,A594 / MeanIntensity,A594 / MaxIntensity,A594 / 75thPercentileIntensity,A594 / 25thPercentileIntensity,YFP / TotalIntensity,YFP / MinIntensity,YFP / MedianIntensity,YFP / MeanIntensity,YFP / MaxIntensity,YFP / 75thPercentileIntensity,YFP / 25thPercentileIntensity,YFP blob Blob Blob metrics / Perimeter,YFP blob Blob Blob metrics / Centroid / y,YFP blob Blob Blob metrics / Centroid / x,YFP blob Blob Blob metrics / Area
"65de72b73f73fc2469eac592",0,1,1,1,"YFP blob","polygon","",5585946244,1376,2693,3737.6339358480413,65535,4436,1937,12979728371,3349,6930,8684.915879677274,65535,10470,5077,4458.773415656335,8338.622128526631,8558.981755657054,1494644.8978772168
"65de72b73f73fc2469eac598",0,1,1,1,"YFP blob","polygon","",6038936691,1398,3318,4233.800716227216,65535,5207,2053,13692148990,3502,8099,9599.343918764018,65535,11779,5261,4804.966550416355,6198.923845763394,4968.598055869783,1426177.036180123
"65de72b73f73fc2469eac599",0,1,1,1,"YFP blob","polygon","",12324309319,1243,4067,5000.352709551878,65535,6214,2644,27537156721,3270,9525,11172.674480907928,65535,13740,6381,5844.559859086422,6972.1395727197305,5725.360762880731,2464558.9220841764
"65de72b73f73fc2469eac59a",0,1,1,1,"YFP blob","polygon","",7333302730,1385,2373,3725.5107086865387,59079,3987,1919,15367135932,4049,5912,7806.909326448561,65535,8573,5101,5187.849387200393,7235.20655437274,1274.3611674017861,1968237.9495330465
"65de72b73f73fc2469eac5a0",0,1,1,1,"YFP blob","polygon","",14321538586,1366,2888,4137.636336216174,65535,5021,1985,35115904613,3713,7769,10145.337530136929,65535,12259,5633,6799.7798389366135,1132.8608156292328,8230.431999209206,3461178.2533431137
"65de72b73f73fc2469eac5a1",0,1,1,1,"YFP blob","polygon","",5356612331,1269,2318,3326.4520396098137,60385,3935,1722,13755787727,3817,6386,8542.333346788317,65535,10485,4663,4661.274322020368,3291.75755500289,9372.786633604881,1610273.1954320578
"65de72b73f73fc2469eac5a3",0,1,1,1,"YFP blob","polygon","",15116116490,1302,5011,5899.761993507814,65535,7319,3340,33160925931,3664,11240,12942.581555697016,65535,15865,7962,5903.7131395519455,5050.675824770293,12163.138404590458,2562288.98193397
"65de72b73f73fc2469eac5a6",0,1,1,1,"YFP blob","polygon","",10799593197,1484,3161,4726.319676234907,65535,5843,2062,22298879214,3954,7306,9758.851992350075,65535,11649,5398,5562.30739026182,5845.837364409192,13936.67810915824,2285008.3470112993
"65de72b73f73fc2469eac5a7",0,1,1,1,"YFP blob","polygon","",18497640269,0,3624,4533.294252740603,63359,5533,2493,39240916362,0,8500,9616.935891777197,65535,11383,6389,7272.933752863128,11879.873800925201,13757.730813869912,4080514.0977400593
"65de731d3f73fc2469eac5d9",0,1,1,1,"YFP blob","polygon","",7279696448,0,4576,5647.229288621134,65535,7129,3043,18655633651,0,12018,14472.120026468612,65535,17666,8573,4815.817826406935,1136.2934260966076,6428.854780435183,1288997.591487181
"65de73213f73fc2469eac5dc",0,1,1,1,"YFP blob","polygon","",3252920451,1719,4382,5195.619873532357,46163,6326,3034,8902319824,4892,12440,14218.936643192901,65535,17381,8798,3386.561462698478,2171.901853816779,6240.793181030806,625771.2924551278
"65de73243f73fc2469eac5df",0,1,1,1,"YFP blob","polygon","",9813147796,1589,6037,7293.027542599617,60098,9406,3993,24475212156,4473,15406,18189.718536333043,65535,23206,10445,4266.453407734129,2982.670096855066,6025.615002257672,1345526.2528656328
"65de73283f73fc2469eac5e2",0,1,1,1,"YFP blob","polygon","",4894860481,1439,2914,4096.268382266795,46277,4612,2133,10415766596,4139,7054,8716.44361466029,65535,10081,5588,4348.497697128699,2958.6181839722612,4233.132246558527,1195042.1807981785
"65de732a3f73fc2469eac5e5",0,1,1,1,"YFP blob","polygon","",1906981742,1422,2314,2807.671541981496,39491,2972,1976,5452398170,4034,6803,8027.629651768835,65535,8913,5561,3078.0304209463625,3650.593809343531,3676.9557881300593,679262.2976985214
"65de732d3f73fc2469eac5e8",0,1,1,1,"YFP blob","polygon","",2662963945,1550,2840,3743.7986011528187,57990,4245,2218,6693918719,4575,7584,9410.823448615212,65535,10656,6257,3105.235933785269,3223.344861398179,2704.6344098222194,711348.4236646452
"65de73313f73fc2469eac5eb",0,1,1,1,"YFP blob","polygon","",12114947519,0,4697,5446.535834899341,44896,6637,3426,38036041943,0,14659,17099.922648066393,65535,20908,10691,5617.5666556130045,4521.820675131771,1921.08906757839,2224270.7225217507
"65de73343f73fc2469eac5ee",0,1,1,1,"YFP blob","polygon","",3817872422,1467,3906,4653.802364035072,42000,5678,2768,10817508813,4241,11556,13186.021564475845,65535,16172,8326,3371.2727650688053,5574.871183619299,1461.7498943609492,820421.4718630057
