"Id",Channel,XY,Z,Time,"Tags","Shape","Name",A594 / TotalIntensity,A594 / MinIntensity,A594 / MedianIntensity,A594 / MeanIntensity,A594 / MaxIntensity,A594 / 75thPercentileIntensity,A594 / 25thPercentileIntensity,YFP / TotalIntensity,YFP / MinIntensity,YFP / MedianIntensity,YFP / MeanIntensity,YFP / MaxIntensity,YFP / 75thPercentileIntensity,YFP / 25thPercentileIntensity,YFP blob Blob Blob metrics / Perimeter,YFP blob Blob Blob metrics / Centroid / y,YFP blob Blob Blob metrics / Centroid / x,YFP blob Blob Blob metrics / Area
"65de77583f73fc2469eac8b9",0,1,1,1,"YFP blob","polygon","",5543675803,0,2457,3108.3737572646505,49487,3570,1887,13179659806,0,6213,7389.917831861012,65535,8380,5091,4863.161922953899,4443.457192150316,14062.663660089323,1783342.3759695245
"65de775b3f73fc2469eac8bc",0,1,1,1,"YFP blob","polygon","",2559890368,1346,2651,3551.353759116341,39314,4149,1876,4674188531,3305,5444,6484.534344865091,40700,7421,4450,3290.4020142917866,5122.760558773155,12926.715557931018,720768.683672615
"65de775d3f73fc2469eac8bf",0,1,1,1,"YFP blob","polygon","",561598156,1224,1918,2357.7342670260377,22910,2598,1617,1618982109,3664,5425,6796.9055013980205,65535,7266,4447,1948.5826298564712,5492.409317945511,13476.47699216917,238211.15071488734
"65de77603f73fc2469eac8c2",0,1,1,1,"YFP blob","polygon","",1619323839,1210,2425,3081.532654098152,65535,3348,1809,3763731382,3483,5901,7162.286428173163,65535,7764,4612,2805.665771647249,6295.630211884642,12574.515889036466,525483.1065469676
"65de77643f73fc2469eac8c6",0,1,1,1,"YFP blob","polygon","",6055836883,1161,2301,3286.047316340495,65535,3762,1721,12525533683,3348,5298,6796.665290027533,65535,7700,4312,5367.368037038365,6620.290383795516,11212.50309782946,1842695.2161370444
"65de77663f73fc2469eac8c9",0,1,1,1,"YFP blob","polygon","",1169083238,1216,2259,3009.2619930758437,20304,3510,1688,2083557844,3297,4653,5363.152277378087,36693,5854,3988,2375.1510776947825,6329.194060165874,10199.676902874164,388403.30228772934
"65de77693f73fc2469eac8cc",0,1,1,1,"YFP blob","polygon","",4652164020,1204,2639,3446.004028097424,30195,4094,1978,9847207873,2909,5985,7294.136201988567,65535,8688,4595,4279.625538929407,6289.353564590577,8737.798296705081,1350098.2134062997
"65de776b3f73fc2469eac8cf",0,1,1,1,"YFP blob","polygon","",3775175850,1329,3048,3684.8779166524323,38680,4293,2354,7071442970,3505,6118,6902.302058067066,34617,7813,5041,3766.7943138828873,5132.27034621905,8623.279131264051,1024457.3825297543
"65de776e3f73fc2469eac8d2",0,1,1,1,"YFP blob","polygon","",3085109910,1236,2625,3273.951428389507,49058,3767,1990,5687582656,3271,5318,6035.723168350454,65535,6777,4449,3628.4784653425004,4362.981471853284,9026.692687079434,942257.9083190295
"65de777a3f73fc2469eac8d5",0,1,1,1,"YFP blob","polygon","",581454426,1128,1650,2313.629503774118,18369,2493,1448,1258427298,3252,4285,5007.330574533358,18767,5428,3813,1927.0210975797477,5997.192172809572,5211.519386286706,251312.97447527028
"65de777c3f73fc2469eac8d8",0,1,1,1,"YFP blob","polygon","",362840303,1071,1636,2785.166131904572,27905,3488,1330,545706808,2855,3605,4188.851423132426,13472,4576,3362,1529.1803290109572,5535.952477294603,5601.299557149841,130218.44755902157
"65de777f3f73fc2469eac8db",0,1,1,1,"YFP blob","polygon","",921640737,1121,1612,2386.378196779464,24076,2520,1446,1845188591,2973,4017,4777.694437467796,32424,5066,3703,2511.528026941379,6604.701989338151,3100.9464867553,386193.356111279
"65de77813f73fc2469eac8de",0,1,1,1,"YFP blob","polygon","",302592524,1138,1580,1679.2037957824639,23401,1749,1463,799523925,3223,4363,4436.8697280799115,13281,4595,4189,1640.6290609652847,4771.590268292692,1721.514540764366,180142.18404035314
"65de77833f73fc2469eac8e1",0,1,1,1,"YFP blob","polygon","",2522411040,1180,1822,2458.5789546016767,29494,2617,1610,6076327282,3483,5133,5922.559860345841,29864,6287,4759,3752.2465322028634,7350.798619916415,438.65993760985646,1055649.194277365
"65de77863f73fc2469eac8e4",0,1,1,1,"YFP blob","polygon","",2431755835,1219,2026,2590.860583428334,61863,2866,1627,5317392945,3425,4818,5665.298953749773,65535,6039,4251,3537.221316699343,8323.425946631236,2115.373179548791,938543.0940319479
"65de77883f73fc2469eac8e7",0,1,1,1,"YFP blob","polygon","",1267724866,1202,1997,2900.388173548576,37960,3126,1549,2183226093,3299,4545,4994.934871238744,27565,5230,4140,2470.9535639863234,9868.317446667596,1024.5937229361077,437148.40080828755
"65de778c3f73fc2469eac8ea",0,1,1,1,"YFP blob","polygon","",1052464609,1145,1709,2148.294694707363,21013,2203,1530,2574603468,3131,4540,5255.290224471175,33978,5567,4056,2888.5835686114606,8937.940314578595,2655.847917774571,490039.77929799596
"65de778f3f73fc2469eac8ed",0,1,1,1,"YFP blob","polygon","",3119805185,1223,1949,3106.1288994556967,65535,3236,1649,5017090562,3251,4198,4995.097149251844,49164,5172,3887,4206.143896434093,8602.000564123944,3576.6672343604773,1004210.0661321828
"65de77913f73fc2469eac8f0",0,1,1,1,"YFP blob","polygon","",4780227669,1170,2161,2904.956342044141,33760,3104,1699,9450756682,3151,4774,5743.248535740808,38943,6253,4069,4768.103054250683,7573.157949938164,4478.424340379092,1645420.6874525903
"65de77943f73fc2469eac8f3",0,1,1,1,"YFP blob","polygon","",1363686327,1165,1992,2591.436272870315,39151,2829,1637,3015320638,3088,4726,5730.064987039838,65535,6138,4158,2747.428805867912,8983.456311886712,4638.043980421162,526198.7081660088
"65de77a83f73fc2469eac8f6",0,1,1,1,"YFP blob","polygon","",913967001,1028,1438,1521.9212885177383,8650,1553,1354,2287531221,3125,3702,3809.1555379786355,12786,3870,3583,2995.123506538752,10132.435101422063,5326.076359247043,600673.8943123801
"65de77ac3f73fc2469eac8f9",0,1,1,1,"YFP blob","polygon","",11513510855,1178,2664,3474.7813698052996,65535,3917,1987,23515345897,3165,5901,7096.939140152753,65535,8091,4723,6890.565927562257,10193.529344965717,6911.449679381834,3313445.9672243027
"65de77ad3f73fc2469eac8fc",0,1,1,1,"YFP blob","polygon","",1736506705,1212,2082,2722.535585668214,37911,3078,1707,4106479346,3485,5289,6438.233793803021,65535,7194,4496,2973.522912895147,11043.310167016512,2352.7953022896954,637737.8487574159
"65de77b23f73fc2469eac8ff",0,1,1,1,"YFP blob","polygon","",7083103212,0,2723,3811.54424862336,65535,4469,1933,15297839669,0,6556,8232.04054233669,65535,9437,5148,5726.04130416704,13695.647831310873,2737.4959032992856,1858249.0277979653
"65de77b43f73fc2469eac902",0,1,1,1,"YFP blob","polygon","",1647441321,1089,1683,2434.939816785499,36021,2433,1516,3793586856,3204,4468,5606.970983647263,54980,5753,4136,3127.3726511266655,13902.421561208683,4424.125487299158,676811.8018676987
"65de77b63f73fc2469eac905",0,1,1,1,"YFP blob","polygon","",877653295,1285,2033,2768.142104682153,26579,3065,1626,1471462461,3340,4163,4641.032189998581,20213,4886,3883,2205.0798344094947,12057.251439822863,6207.237864111204,317232.51185281307
"65de77b93f73fc2469eac908",0,1,1,1,"YFP blob","polygon","",5501313179,1183,2093,3002.6412454602714,51784,3197,1655,12569068867,3287,5205,6860.253791976456,65535,7442,4304,5257.709759292247,13227.547257352615,7227.781547902811,1832129.5687029688
"65de77bc3f73fc2469eac90b",0,1,1,1,"YFP blob","polygon","",1384238425,1172,2012,2649.615115900695,44826,2978,1606,3337572288,3598,5365,6388.554041689796,58282,7089,4492,2763.7796011452256,15417.97830659266,6096.943189532464,522315.51702738897
"65de77bf3f73fc2469eac90e",0,1,1,1,"YFP blob","polygon","",2159498161,1171,1751,2875.8147185374683,54950,2918,1541,3710056625,3081,4023,4940.701335833388,65535,5168,3753,3973.0008137172845,12485.077793915898,9603.175923023722,751002.8520770974
"65de77ca3f73fc2469eac911",0,1,1,1,"YFP blob","polygon","",769554198,0,1679,1962.948163452709,13942,2247,1472,1781359106,0,4449,4543.819778594021,19065,5058,4118,2391.3652940014026,15397.433325147053,9469.813021837213,392012.88104259846
"65de77cd3f73fc2469eac914",0,1,1,1,"YFP blob","polygon","",4128094602,1085,2264,3174.0583588925806,53221,3608,1704,7679022014,3298,4980,5904.337560444512,58579,6490,4280,4358.341535330827,13761.655112402497,11596.098166316637,1300490.1835216044
"65de77d03f73fc2469eac917",0,1,1,1,"YFP blob","polygon","",2269792165,1104,1659,2053.458281577526,33248,2129,1458,5866882070,3290,4533,5307.709560130674,64823,5643,3980,4235.506066385162,11872.828506181037,11248.115720753278,1105299.3183749479
"65de77d43f73fc2469eac91a",0,1,1,1,"YFP blob","polygon","",5263739881,1166,2207,2559.9743411169025,41739,2983,1707,11351301326,3419,5050,5520.607170908617,31630,6136,4350,5328.272751212771,11489.473097688273,13031.311626436305,2055944.4986112644
"65de77d73f73fc2469eac91d",0,1,1,1,"YFP blob","polygon","",2292349607,1138,3029,3700.208721604987,65535,4337,2172,5856478329,3595,8098,9453.2666939997,65535,11231,5703,3090.6866086489345,10387.417361049396,9748.627176749727,619511.054578313
"65de77da3f73fc2469eac920",0,1,1,1,"YFP blob","polygon","",3001889811,1491,6021,6429.723055537112,34523,8085,4229,5029041292,3948,10142,10771.662112290818,53055,12319,8061,2539.2019075081607,9722.08578904783,9396.751059518121,466688.01470017224
"65de77dd3f73fc2469eac923",0,1,1,1,"YFP blob","polygon","",5269183236,1187,2498,3417.5264143747745,58383,3786,1836,9032024953,3231,5004,5858.05853956254,65535,6431,4191,4522.855731560642,10061.284032654774,12548.976452938732,1542047.8241608285
"65de77e03f73fc2469eac926",0,1,1,1,"YFP blob","polygon","",3758162836,1150,2606,3186.568860142991,29400,3927,1770,8126641946,3273,5936,6890.628557813623,65535,7989,4625,4419.490633294923,9677.73117278741,14442.589399629984,1179532.4627972299
"65de77ed3f73fc2469eac929",0,1,1,1,"YFP blob","polygon","",5954568945,1136,2923,3582.553263879112,63751,4271,2109,16250634133,3194,8085,9777.15816057017,65535,11864,5677,5121.739327379424,9183.963584877565,8788.111886241491,1662132.0899678438
"65de77ef3f73fc2469eac92c",0,1,1,1,"YFP blob","polygon","",3287443315,1360,2994,3583.3295891662224,36445,4028,2362,7386354594,3451,7131,8051.163301276287,65535,9096,5766,3866.184767563722,9062.500396169782,9884.395842999564,917338.1342912492
"65de77f13f73fc2469eac92f",0,1,1,1,"YFP blob","polygon","",2755154537,1325,2858,3502.8390310076043,46694,4015,2220,5741550441,3551,6424,7299.672926925086,62935,8283,5242,3313.0036859245647,8902.751815268244,10616.405683180934,786540.8913050605
"65de77f43f73fc2469eac932",0,1,1,1,"YFP blob","polygon","",2932561217,1247,2272,3022.5018031565287,65535,3333,1772,5784130411,3263,5028,5961.527587418822,65535,6563,4240,3947.846082820006,8429.263630056024,12279.955047179976,970113.7536955229
"65de77f63f73fc2469eac935",0,1,1,1,"YFP blob","polygon","",1693485871,1261,2278,2841.786390187994,65535,3204,1777,3531626004,3578,5200,5926.312634350411,39971,6545,4500,3063.7397022180444,8738.358184440818,13572.94803454322,595843.583383854
"65de784f3f73fc2469eac9c4",0,1,1,1,"YFP blob","polygon","",1581515630,1212,1913,3592.769619758561,65093,3665,1610,2440834062,3119,4191,5544.905341735689,57697,5849,3749,2638.2702330973907,8040.991063787955,11289.529670384614,440176.0095043962
"65de78533f73fc2469eac9c7",0,1,1,1,"YFP blob","polygon","",1965318530,1263,2151,3109.0908846421567,42206,3262,1782,4111832701,3791,5521,6504.829306144403,57827,6820,5040,3001.1863109183773,15892.59668150292,6951.089673803361,632095.0465516803
"65de78583f73fc2469eac9ca",0,1,1,1,"YFP blob","polygon","",537487060,1073,1521,2223.989291492364,34373,2207,1401,1375342040,3197,4124,5690.827178424095,65535,5682,3759,1925.6320567741252,4820.367631989734,2964.370071547455,241430.06522171822
"65de785c3f73fc2469eac9cd",0,1,1,1,"YFP blob","polygon","",1194982692,1137,1629,2004.4092475892226,18313,2078,1518,2985061319,3517,4513,5007.005166250962,23909,5233,4262,2867.1347624894374,2289.111327452996,11893.429098385834,595918.8184912394
