Id,Channel,XY,Z,Time,Tags,Shape,Name
66786d77efb2f5d02e2c27a0,0,1,1,1,Default blob,polygon,plxlo
66786d78efb2f5d02e2c27a3,0,1,1,1,Default blob,polygon,plxlo
66786d7befb2f5d02e2c27a6,0,1,1,1,Default blob,polygon,plxlo
66786d7fefb2f5d02e2c27a9,0,1,1,1,Default blob,polygon,plxlo
66786d81efb2f5d02e2c27ac,0,1,1,1,Default blob,polygon,plxlo
66786d83efb2f5d02e2c27af,0,1,1,1,Default blob,polygon,plxlo
66786d85efb2f5d02e2c27b2,0,1,1,1,Default blob,polygon,plxlo
66786d88efb2f5d02e2c27b5,0,1,1,1,Default blob,polygon,plxlo
66786d89efb2f5d02e2c27b8,0,1,1,1,Default blob,polygon,plxlo
66786d8aefb2f5d02e2c27bb,0,1,1,1,Default blob,polygon,plxlo
66786d8befb2f5d02e2c27be,0,1,1,1,Default blob,polygon,plxlo
66786d8defb2f5d02e2c27c1,0,1,1,1,Default blob,polygon,plxlo
66786d8fefb2f5d02e2c27c4,0,1,1,1,Default blob,polygon,plxlo
66786d91efb2f5d02e2c27c7,0,1,1,1,Default blob,polygon,plxlo
66786d93efb2f5d02e2c27ca,0,1,1,1,Default blob,polygon,plxlo
66786d95efb2f5d02e2c27cd,0,1,1,1,Default blob,polygon,plxlo
66786d96efb2f5d02e2c27d0,0,1,1,1,Default blob,polygon,plxlo
66786d98efb2f5d02e2c27d3,0,1,1,1,Default blob,polygon,plxlo
66786d9aefb2f5d02e2c27d6,0,1,1,1,Default blob,polygon,plxlo
66786d9befb2f5d02e2c27d9,0,1,1,1,Default blob,polygon,plxlo
66786d9eefb2f5d02e2c27dc,0,1,1,1,Default blob,polygon,plxlo
66786da2efb2f5d02e2c27df,0,1,1,1,Default blob,polygon,plxlo
66786da3efb2f5d02e2c27e2,0,1,1,1,Default blob,polygon,plxlo
66786da4efb2f5d02e2c27e5,0,1,1,1,Default blob,polygon,plxlo
66786da6efb2f5d02e2c27e8,0,1,1,1,Default blob,polygon,plxlo
66786da7efb2f5d02e2c27eb,0,1,1,1,Default blob,polygon,plxlo
66786da9efb2f5d02e2c27ee,0,1,1,1,Default blob,polygon,plxlo
66786dacefb2f5d02e2c27f1,0,1,1,1,Default blob,polygon,plxlo
66786dafefb2f5d02e2c27f4,0,1,1,1,Default blob,polygon,plxlo
66786db5efb2f5d02e2c27f7,0,1,1,1,Default blob,polygon,plxlo
66786db7efb2f5d02e2c27fa,0,1,1,1,Default blob,polygon,plxlo
66786db9efb2f5d02e2c27fd,0,1,1,1,Default blob,polygon,plxlo
