"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy5 children,cy7 children,a594 children,cy3 children
"6790f8727ddbe0f3a73699be",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699bf",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c0",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c1",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c2",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c3",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c4",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c5",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c6",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c7",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c8",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699c9",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ca",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699cb",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699cc",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699cd",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ce",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699cf",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d0",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d1",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d2",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d3",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d4",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d5",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d6",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d7",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d8",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699d9",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699da",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699db",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699dc",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699dd",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699de",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699df",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e0",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e1",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e2",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e3",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e4",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e5",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e6",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e7",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e8",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699e9",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ea",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699eb",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ec",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ed",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ee",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ef",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f0",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f1",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f2",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f3",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f4",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f5",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f6",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f7",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f8",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699f9",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699fa",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699fb",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699fc",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699fd",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699fe",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a73699ff",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a00",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a01",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a02",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a03",4,43,3,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a04",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a05",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a06",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a07",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a08",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a09",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0a",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0b",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0c",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0d",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0e",4,43,2,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a0f",4,43,1,1,"CY5 point","point","",,,,
"6790f8727ddbe0f3a7369a10",4,43,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369af7",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369af8",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369af9",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369afb",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369afc",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369afd",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369afe",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369aff",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b00",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b01",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b02",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b03",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b04",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b05",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b06",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b07",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b08",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b09",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0a",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0b",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0e",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b0f",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b10",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b11",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b12",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b13",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b14",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b15",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b17",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b18",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b19",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b1b",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b1c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b1d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b1e",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b1f",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b20",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b21",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b22",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b23",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b24",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b25",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b26",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b27",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b28",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b29",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b2a",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b2e",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b2f",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b30",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b31",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b32",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b34",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b35",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b36",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b37",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b38",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b39",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3a",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3b",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3e",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b3f",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b40",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b41",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b42",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b43",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b44",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b45",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b47",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b48",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b49",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b4a",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b4b",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b4c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b4e",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b4f",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b53",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b54",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b55",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b56",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b57",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b58",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b59",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5a",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5b",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5c",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5d",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5e",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b5f",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b60",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b61",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b62",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b63",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b64",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b65",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b6b",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b6c",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b6d",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b6f",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b70",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b71",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b72",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b73",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b74",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b75",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b76",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b77",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b78",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b79",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7a",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7b",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7c",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7e",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b7f",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b80",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b81",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b82",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b83",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b84",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8a",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8b",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8e",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b8f",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b90",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b91",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b92",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b93",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b94",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b95",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b96",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b97",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b98",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b99",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9a",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9b",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9c",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9d",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9e",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369b9f",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba0",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba1",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba2",4,44,2,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba3",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba4",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba5",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba6",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba7",4,44,3,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba8",4,44,1,1,"CY5 point","point","",,,,
"6790f8767ddbe0f3a7369ba9",4,44,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d22",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d24",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d25",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d26",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d27",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d28",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d29",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d2a",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d2b",4,46,3,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d2e",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d2f",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d30",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d32",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d33",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d34",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d35",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d36",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d39",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3a",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3b",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3c",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3d",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3e",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d3f",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d40",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d41",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d42",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d43",4,46,1,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d44",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d45",4,46,2,1,"CY5 point","point","",,,,
"6790f87f7ddbe0f3a7369d46",4,46,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eeb",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eec",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eed",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eee",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eef",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef0",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef1",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef2",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef3",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef4",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef5",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef6",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef7",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef8",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369ef9",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369efa",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369efb",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369efc",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369efd",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369efe",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369eff",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f00",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f01",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f02",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f03",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f04",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f05",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f06",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f07",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f08",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f09",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f0c",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f0d",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f0e",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f0f",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f10",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f11",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f12",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f13",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f14",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f15",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f16",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f17",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f18",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f19",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1a",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1b",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1c",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1d",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1e",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f1f",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f20",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f21",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f22",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f23",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f24",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f25",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f26",4,49,3,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f27",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f28",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f29",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f2a",4,49,2,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f2b",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f2c",4,49,1,1,"CY5 point","point","",,,,
"6790f88d7ddbe0f3a7369f2d",4,49,2,1,"CY5 point","point","",,,,
