Id,Channel,XY,Z,Time,Tags,Shape,Name,cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy3,cy7,cy5,a594
6578aa7e160d151ba2ed118c,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed118d,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed118e,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed118f,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1190,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1191,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1192,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1193,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1194,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1195,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1196,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1197,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1198,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed1199,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119a,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119b,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119c,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119d,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119e,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed119f,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a0,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a1,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a2,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a3,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a4,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a5,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a6,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a7,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a8,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11a9,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11aa,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11ab,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11ac,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11ad,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11ae,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11af,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b0,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b1,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b2,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b3,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b4,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b5,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b6,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b7,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b8,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11b9,2,0,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11ba,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11bb,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11bc,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11bd,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11be,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11bf,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c0,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c1,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c2,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c3,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c4,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c5,2,0,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c6,2,0,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c7,2,0,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa7e160d151ba2ed11c8,2,0,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed126b,2,7,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed126c,2,7,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed126d,2,7,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed126e,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed126f,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1270,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1271,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1272,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1273,2,7,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1274,2,7,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1275,2,7,4,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1276,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1277,2,7,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1278,2,7,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa82160d151ba2ed1279,2,7,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed128b,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed128c,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed128d,2,13,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed128e,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed128f,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1290,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1291,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1292,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1293,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1294,2,13,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1295,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1296,2,13,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1297,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1298,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed1299,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129a,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129b,2,13,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129c,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129d,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129e,2,13,0,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed129f,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a0,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a1,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a2,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a3,2,13,1,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a4,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a5,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a6,2,13,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a7,2,13,2,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a8,2,13,3,0,A594 point,point,,-,-,-,-,-,-,-,-
6578aa86160d151ba2ed12a9,2,13,4,0,A594 point,point,,-,-,-,-,-,-,-,-
