Id,Channel,XY,Z,Time,Tags,Shape,Name
66a0145e3527afc071e8a30c,0,4,1,1,"Default blob, colony",polygon,lo2
66a014623527afc071e8a30f,0,4,1,1,"Default blob, colony",polygon,lo2
66a014643527afc071e8a318,0,4,1,1,"Default blob, colony",polygon,lo2
66a014663527afc071e8a325,0,4,1,1,"Default blob, colony",polygon,lo2
66a014673527afc071e8a328,0,4,1,1,"Default blob, colony",polygon,lo2
66a014683527afc071e8a331,0,4,1,1,"Default blob, colony",polygon,lo2
66a0146b3527afc071e8a33e,0,4,1,1,"Default blob, colony",polygon,lo2
66a0146d3527afc071e8a345,0,4,1,1,"Default blob, colony",polygon,lo2
66a0146e3527afc071e8a34e,0,4,1,1,"Default blob, colony",polygon,lo2
66a0146f3527afc071e8a351,0,4,1,1,"Default blob, colony",polygon,lo2
66a014713527afc071e8a354,0,4,1,1,"Default blob, colony",polygon,lo2
66a014723527afc071e8a357,0,4,1,1,"Default blob, colony",polygon,lo2
66a014733527afc071e8a35a,0,4,1,1,"Default blob, colony",polygon,lo2
66a014743527afc071e8a35d,0,4,1,1,"Default blob, colony",polygon,lo2
66a014773527afc071e8a360,0,4,1,1,"Default blob, colony",polygon,lo2
66a014783527afc071e8a363,0,4,1,1,"Default blob, colony",polygon,lo2
66a0147a3527afc071e8a366,0,4,1,1,"Default blob, colony",polygon,lo2
66a014843527afc071e8a369,0,4,1,1,"Default blob, colony",polygon,lo2
