"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red 90 / 90.0thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId,colony Blob Blob metrics / Perimeter,colony Blob Blob metrics / Centroid / y,colony Blob Blob metrics / Centroid / x,colony Blob Blob metrics / Area,red annulus / TotalIntensity,red annulus / MinIntensity,red annulus / MedianIntensity,red annulus / MeanIntensity,red annulus / MaxIntensity,red annulus / 75thPercentileIntensity,red annulus / 25thPercentileIntensity,green annulus / TotalIntensity,green annulus / MinIntensity,green annulus / MedianIntensity,green annulus / MeanIntensity,green annulus / MaxIntensity,green annulus / 75thPercentileIntensity,green annulus / 25thPercentileIntensity,green 90 / 90.0thPercentileIntensity
"663e304940dcff8796f21382",0,1,1,10,"green blob, colony","polygon","",1268428,19,27,28.21864293659622,192,31,24,14462490,288,316,321.74616240266965,546,337,300,27,31.792043167316177,31,26,24,316,340.356344482035,337,309,300,34,-,-,-,1123.9556092688472,5134.0326698682775,4526.950757243655,44941.37906776287,258483,20,25,25.531706835242986,66,26,23,3100006,288,301,306.20367443698143,471,308,297,354
"663e304940dcff8796f21383",0,1,1,10,"green blob, colony","polygon","",2317940,21,32,33.73659161366382,406,38,27,24303982,307,345,353.7337098112274,1663,372,324,32,39.95877845517087,38,29,27,345,379.9284635606018,372,336,324,44,-,-,-,1217.618576707915,4645.2750463909415,6223.863569601697,68724.94576792637,317977,22,26,28.778803511630013,408,28,25,3660492,305,320,331.2962259027966,1690,328,316,397
"663e304940dcff8796f21384",0,1,1,10,"green blob, colony","polygon","",1433928,19,24,25.485257264729405,125,26,23,17447706,290,304,310.0987470007998,524,308,301,24,27.05213935001169,26,24,23,304,315.9479191021744,308,303,301,30,-,-,-,1195.5802314281327,3921.4286895469745,5436.644889674637,56332.295984465236,267844,19,24,24.941242201322282,85,25,23,3285708,290,303,305.960331502002,540,306,299,330
"663e304940dcff8796f21385",0,1,1,10,"green blob, colony","polygon","",3918108,21,42,54.92315455998206,499,64,31,26299589,276,342,368.66170904707167,2876,385,320,42,74.36266882902973,64,37,31,342,408.03742746370017,385,332,320,99,-,-,-,1586.7608601442453,3832.223435517823,4058.7776676029976,71297.5779030111,479891,21,29,34.911319656627384,210,37,26,4546892,297,317,330.7792812454532,756,338,310,452
"663e304940dcff8796f21386",0,1,1,10,"green blob, colony","polygon","",284533,24,29,33.58510387157696,90,38,27,2939973,316,334,347.0223087818697,518,358,327,29,40.00660893345488,38,27,27,334,365.52438468550594,358,331,327,49.900000000000546,-,-,-,567.4873909543658,5310.754328438632,6185.225215170307,8461.607169968825,143863,23,27,27.61285988483685,56,28,26,1719165,315,328,329.9740882917466,407,333,324,388
"663e304940dcff8796f21387",0,1,1,10,"green blob, colony","polygon","",566142,31,41,45.057063270990845,156,48,37,5935029,409,457,472.34612017508954,1153,486,436,41,52.335627963897814,48,39,37,457,505.53954413339454,486,451,436,61,-,-,-,534.4298730346964,5393.783459347779,6909.574581052935,12589.96080267114,202590,30,39,40.40486637415238,90,43,35,2284273,403,450,455.57897885919425,725,480,423,540
"663e304940dcff8796f21388",0,1,1,9,"green blob, colony","polygon","",1292185,28,37,40.26376468388745,401,41,34,15407862,408,470,480.10039572492445,1885,496,444,37,45.89829319616554,41,36,34,470,512.6737783493103,496,460,444,48,-,-,-,837.4571206316832,5388.311043665093,6897.759805441741,32108.573933756146,312081,28,39,39.80117331972963,123,43,33,3747666,404,474,477.95765846193086,728,515,437,529
"663e304940dcff8796f21389",0,1,1,9,"green blob, colony","polygon","",395782,23,27,31.344103904331988,99,31,26,4647000,339,359,368.02090757899737,597,368,354,27,35.17568863916678,31,27,26,359,378.7120734548445,368,357,354,45,-,-,-,589.5257362341526,5310.54660503208,6231.364036154378,12605.138573379649,148851,22,26,26.965760869565216,53,27,26,1965079,337,354,355.9925724637681,443,361,348,402
"663e304940dcff8796f2138a",0,1,1,9,"green blob, colony","polygon","",1420011,21,31,33.967491926803014,132,39,26,15820700,330,368,378.4403779452219,964,401,347,31,40.54961223133171,39,28,26,368,404.6257035231553,401,356,347,46,-,-,-,986.2159512702146,4644.29893688355,6241.161091080743,41807.16941646491,238426,21,25,26.771390074107345,119,27,24,3112789,330,344,349.5159443072086,681,349,340,427
"663e304940dcff8796f2138b",0,1,1,9,"green blob, colony","polygon","",656988,19,24,25.780411238424108,140,26,23,8489255,313,325,333.12097786846647,561,336,322,24,27.526157860404435,26,24,23,325,340.38467058056096,336,324,322,31,-,-,-,782.3612574322351,3915.302953417614,5467.855970709191,25460.71036344887,167483,20,24,23.759824088523196,61,24,23,2283821,312,323,323.99219747481914,378,326,321,358
"663e304940dcff8796f2138c",0,1,1,9,"green blob, colony","polygon","",4706834,19,39,50.412719833772464,566,59,29,36277058,321,362,388.54677291519397,2430,402,339,39,66.92037195179809,59,34,29,362,425.78037764493786,402,352,339,88,-,-,-,1581.2512738243076,3821.771938236888,4065.097381071788,93404.00093988942,511533,20,28,37.26473373643185,301,39,25,5062156,321,339,368.77365775478984,1804,366,333,461
"663e304940dcff8796f2138d",0,1,1,9,"green blob, colony","polygon","",1077991,20,25,27.29782223347683,129,29,24,13357946,309,329,338.26148391997975,592,351,320,25,30.437008978675646,29,25,24,329,353.5578937523382,351,325,320,33,-,-,-,997.235123910099,5142.456595197304,4540.370987853278,39484.970498069866,220978,20,24,24.3019905421753,67,25,23,2936680,309,321,322.96051908061145,394,327,316,370
"663e304940dcff8796f2138e",0,1,1,8,"green blob, colony","polygon","",631778,19,25,27.318948369800225,117,29,23,8478701,336,357,366.63067543025164,695,377,348,25,30.848847699499714,29,24,23,357,382.8600016402854,377,353,348,33,-,-,-,677.6791173532765,5103.508128573506,4476.391622563065,23153.68921576244,159967,19,24,24.712961532519696,115,25,23,2288184,335,350,353.4966785107369,554,356,344,399
"663e304940dcff8796f2138f",0,1,1,8,"green blob, colony","polygon","",1396672,20,28,30.415993379646768,136,34,25,18079493,359,384,393.72575622291424,920,407,374,28,35.13747545811518,34,26,25,384,411.51951079842934,407,379,374,40,-,-,-,947.6488470305976,4622.3694234166605,6171.727959939318,45950.70081987557,223777,20,25,25.274113395075673,89,26,24,3318886,357,373,374.8459453354416,616,377,369,428
"663e304940dcff8796f21390",0,1,1,8,"green blob, colony","polygon","",5016146,19,37,47.54595691036104,384,57,27,42915242,330,384,406.77568932995894,2065,423,363,37,64.3449925468853,57,32,27,384,442.13698131521477,423,372,363,83,-,-,-,1608.7992054240312,3779.7870846744213,4006.600766819161,105523.45085059816,437665,19,26,30.646663398921643,211,29,24,5323419,346,363,372.762341572719,821,369,358,472
"663e304940dcff8796f21391",0,1,1,8,"green blob, colony","polygon","",661061,19,24,25.19383360646366,118,25,23,9399978,341,352,358.2445215137772,601,356,350,24,27.6170908800766,25,23,23,352,367.6901779302641,356,351,350,30,-,-,-,760.3229121524528,3903.0653223053955,5400.3687182078875,26234.776669580548,158483,19,23,23.21074985354423,42,24,22,2393725,340,350,350.5748388986526,427,352,348,379
"663e304940dcff8796f21392",0,1,1,7,"green blob, colony","polygon","",396138,20,24,26.474503775980754,92,27,23,4418914,275,286,295.32272939918465,512,296,284,24,28.904866999651528,27,24,23,286,304.0198629341387,296,285,284,34,-,-,-,809.9091890319587,3880.3407630001975,5426.440938805965,14950.104147837394,169487,20,23,23.98287816612424,69,24,23,2016761,275,284,285.37724635630394,396,286,282,324
"663e304940dcff8796f21393",0,1,1,7,"green blob, colony","polygon","",3915683,21,51,67.15746235378863,491,81,36,21600225,283,337,370.4631598806298,2370,382,310,51,91.33147029658343,81,44,36,337,416.70873523843863,382,326,310,123,-,-,-,1482.078720065293,3795.66820651838,4050.176875349927,58297.81729121138,492499,21,31,38.14568972194253,263,42,27,4097921,280,304,317.39764541863525,719,326,295,463
"663e304940dcff8796f21394",0,1,1,7,"green blob, colony","polygon","",689244,21,29,32.47168566851974,188,37,25,6896697,289,312,324.91741260717987,914,341,299,29,38.980125238224886,37,27,25,312,348.0411108086033,341,304,299,44,-,-,-,727.265394232787,4603.1138084183485,6215.655171747046,21226.112335787417,176357,21,25,26.456195619561957,139,26,24,2018906,288,299,302.86618661866186,655,302,296,363
"663e304940dcff8796f21395",0,1,1,6,"green blob, colony","polygon","",4219245,21,51,66.6589515925177,603,83,33,24168889,304,352,381.8391209555106,2381,400,324,51,92.60864173172862,83,43,33,352,426.29747174384846,400,339,324,123,-,-,-,1454.530788465564,3788.168445351058,4034.269699575338,63238.18165681648,530603,20,31,42.414308553157476,253,46,26,4379112,303,323,350.0489208633094,759,354,316,468
"663e304940dcff8796f21396",0,1,1,5,"green blob, colony","polygon","",4881100,20,39,57.076872705161485,759,73,27,33434909,329,360,390.9692579340022,4576,410,344,39,81.53241491085899,73,31,27,360,429.68495692228953,410,349,344,109,-,-,-,1471.0595474253987,3879.117696375964,4043.112164552958,85519.14905684204,510349,19,27,39.37270482950162,336,42,25,4730164,331,346,364.9254744638173,906,371,342,465
"663e304940dcff8796f21397",0,1,1,4,"green blob, colony","polygon","",5142558,22,56,76.57629995830604,760,96,36,24929994,285,337,371.22511763654774,2360,391,309,56,107.16675822019933,96,47,36,337,417.62640927044913,391,324,309,148,-,-,-,1190.0706451081905,3813.8704912996036,3974.8854476900497,67116.10207282925,498680,22,31,45.88938989601546,361,49,27,3571054,287,305,328.61452102696234,793,333,299,476
"663e304940dcff8796f21398",0,1,1,3,"green blob, colony","polygon","",4612250,22,69,89.12904846564119,662,108,44,21497277,312,378,415.42237381154825,1444,437,344,69,122.63526271893244,108,58,44,378,468.67219349457883,437,363,344,168,-,-,-,1079.8789187092843,3813.5628259132914,3965.3121133984314,51718.25368909211,461994,23,37,47.62824742268041,273,56,29,3446087,309,335,355.26670103092783,1074,365,324,537
"663e304940dcff8796f21399",0,1,1,2,"green blob, colony","polygon","",3452320,22,61,79.4842749919418,870,90,44,20495727,364,431,471.88209697472024,2918,488,400,61,108.24087561705916,90,54,44,431,528.3534029295137,488,417,400,149,-,-,-,1267.20485358742,3819.208325023852,4046.3332828036987,43446.368652979,422122,21,30,38.90166804902774,542,43,26,4326180,363,382,398.68952170306886,1648,401.5,376,595
"663e304940dcff8796f2139a",0,1,1,1,"green blob, colony","polygon","",1929341,22,65,82.39413221728732,657,109,38,10238963,332,403,437.26353775196446,1258,479,359,65,116.94143562476263,109,52,38,403,496.9788834029624,479,382,359,156,-,-,-,787.8708437521809,3820.9082905115333,4002.0462777139815,23434.47797386885,209438,21,26,29.979673632980248,177,28,25,2465226,332,346,352.88090466647583,650,351,343,575
"663e304940dcff8796f2139b",0,1,1,6,"green blob, colony","polygon","",146879,20,27,29.630623360903773,82,33,24,1622533,298,318,327.32156546298165,527,338,307,27,34.378151260504204,33,26,24,318,344.9828113063407,338,312,307,40,-,-,-,418.72856031584433,3882.6806893341354,5435.92116540559,4955.542136313597,96868,20,24,25.13440581214323,85,25,23,1194287,297,305,309.88245978204463,542,308,303,366
"663e304940dcff8796f2139c",0,1,1,5,"green blob, colony","polygon","",66071,20,25,29.896380090497736,64,35,23,779815,322,337,352.8574660633484,463,370,330,25,35.96140651801029,35,24,23,337,373.5025728987993,370,332,330,44,-,-,-,225.8930391177555,3965.9573864924273,5430.17344879381,2208.3656380815255,57269,20,23,24.012159329140463,47,24,23,793457,323,330,332.6863731656185,389,332,329,401
"663e304940dcff8796f2139d",0,1,1,4,"green blob, colony","polygon","",48129,22,29,30.596948506039414,62,35,25,481710,282,301,306.23649078194535,364,317,291,29,35.404151404151406,35,27,25,301,319.5909645909646,317,297,291,40,-,-,-,187.3259348781403,3927.9579167408324,5362.399702329378,1578.4881536802848,50842,21,24,25.307117969138876,49,25,24,585066,281,289,291.2224987555998,337,291,287,332
"663e304940dcff8796f2139e",0,1,1,3,"green blob, colony","polygon","",15982,21,26,27.79478260869565,50,29,24,184913,301,315,321.5878260869565,383,327,310,26,31.60958904109589,29,25,24,315,332.9417808219178,327,312,310,37,-,-,-,115.70131271885293,3935.7659894563058,5355.967083711536,569.1664015674089,32767,20,24,24.67394578313253,48,25,23,413863,302,310,311.6438253012048,366,313,308,348
"663e304940dcff8796f2139f",0,1,1,2,"green blob, colony","polygon","",27572,21,25,33.46116504854369,94,36,23,293070,335,345,355.66747572815535,443,358.25,342,25,43.99012345679012,36,24,23,345,369.8567901234568,358.25,343,342,62,-,-,-,137.73965799863254,3931.4838165331935,5378.473743828511,819.5996182570557,35059,20,23,23.561155913978496,43,24,22.75,509100,335,342,342.13709677419354,389,343,340,394
"663e304940dcff8796f213a0",0,1,1,1,"green blob, colony","polygon","",32968,21,28,32.00776699029126,80,37,24,363798,332,344,353.2019417475728,419,364.75,338,28,39.450467289719626,37,25,24,344,367.54953271028035,364.75,340,338,46,-,22,23,154.26841695846633,3917.7149522021464,5325.403163748521,1024.499522821314,40824,20,23,24.907870652837097,53,25,23,556957,328,337,339.8151311775473,407,339,335,385.1
"663e304940dcff8796f213a1",0,1,1,6,"green blob, colony","polygon","",325217,22,28,33.53444009074036,241,37,25,3371419,309,329,347.64064755619717,976,361,319,28,41.07014809041309,37,26,25,329,373.04715510522215,361,323,319,46,-,-,-,506.8819414349691,4532.047138521237,6203.987688281235,9713.773253417141,123061,21,25,26.1831914893617,71,26,24,1519070,308,319,323.2063829787234,512,324,316,390
"663e304940dcff8796f213a2",0,1,1,5,"green blob, colony","polygon","",237013,22,28,33.883202287348105,189,36,25,2630116,339,360,375.9994281629736,860,387,351,28,41.96663019693654,36,26,25,360,398.93654266958424,387,355,351,49,-,-,-,424.2381466357874,4596.714130061988,6237.249569932616,6981.774525893581,111830,21,25,28.63031233998976,140,28,24,1401775,339,351,358.8773681515617,677,357,348,422
"663e304940dcff8796f213a3",0,1,1,4,"green blob, colony","polygon","",150795,22,26,31.76637876553613,120,33,25,1531429,295,305,322.60985885822623,562,329,302,26,37.481782945736434,33,26,25,305,339.93837209302325,329,304,302,49,-,-,-,297.5176612770483,4596.6707121263125,6187.645672511572,4735.464461040898,81748,22,26,27.122760451227606,50,28,25,928850,295,304,308.178500331785,381,308,302,375
"663e304940dcff8796f213a4",0,1,1,3,"green blob, colony","polygon","",163786,21,29,37.83460383460383,187,39,25,1504119,313,329,347.45183645183647,634,349,323,29,48.367433930093775,39,27,25,329,368.44884910485933,349,325,323,65,-,-,-,314.04642023688393,4515.223124959099,6146.045415818576,4348.431307975022,80994,21,25,26.748348745046236,84,27,24,983388,309,323,324.7648612945839,402,327,320,402
"663e304940dcff8796f213a5",0,1,1,2,"green blob, colony","polygon","",19999,21,34,39.290766208251476,78,48,28,193049,343,368,379.2711198428291,465,395,355,34,50.03409090909091,48,31,28,368,401.6628787878788,395,363,355,65,-,-,-,99.17255375901732,4491.681652157247,6209.133711772008,523.6330894420267,31563,21,25,25.598540145985403,43,27,24,432986,341,350,351.1646390916464,382,354,347,432
"663e304940dcff8796f213a7",0,1,1,7,"green blob, colony","polygon","",419344,20,26,27.644801898609007,135,30,24,4557665,274,290,300.4591601292109,736,312,284,26,31.028593508500773,30,25,24,290,315.9231066460587,312,287,284,34,-,-,-,595.0353225540948,5105.904671970578,4527.583904297411,15162.592937755855,147942,20,25,27.100567869573183,204,26,24,1592647,274,286,291.74702326433413,586,290,282,333
"663e304940dcff8796f213a8",0,1,1,6,"green blob, colony","polygon","",129406,21,27,29.99675475197033,75,34,25,1438034,298,321,333.3412146499768,428,355,307,27,34.899692036955564,34,26,25,321,356.0475142982842,355,313,307,39,-,-,-,319.55600655683156,5061.301983467794,4553.555458730128,4310.486881203879,76662,21,24,24.445790816326532,56,25,23,960598,297,305,306.31313775510205,400,308,303,381
"663e304940dcff8796f213a9",0,1,1,5,"green blob, colony","polygon","",108773,19,24,29.565914650720305,172,30,23,1313404,322,332,357.00027181299265,1003,356,329,24,34.90252350321623,30,24,23,332,379.8941118258288,356,331,329,40,-,-,-,275.4793159972669,5116.819994797716,4551.631816073181,3695.7871675110696,72205,19,24,26.40036563071298,178,25,23,927892,319,330,339.26581352833637,888,333,327,402
"663e304940dcff8796f213aa",0,1,1,4,"green blob, colony","polygon","",66208,22,26,29.636526410026857,52,34,24,692132,282,293,309.8173679498657,399,330,289,26,34.75221238938053,34,25,24,293,330.48230088495575,330,290,289,40,-,-,-,225.89303911776005,5091.42195936152,4500.3365738634175,2231.13229414426,55624,21,24,24.568904593639576,33,25,24,653225,281,288,288.5269434628975,317,290,286,351.70000000000005
"663e304940dcff8796f213ab",0,1,1,3,"green blob, colony","polygon","",49645,21,25,26.777238403451996,46,28,24,589351,299,309,317.88079827400213,392,320,306,25,29.7331223628692,28,24,24,309,329.0622362869198,320,308,306,35,-,-,-,203.8546938379768,5076.97522434776,4478.470637407254,1859.2769117868884,49748,21,24,23.96339113680154,41,24,23,640499,300,307,308.52552986512524,373,309,305,347
"663e304940dcff8796f213ac",0,1,1,2,"green blob, colony","polygon","",72225,20,24,26.543550165380374,88,25,23,918893,325,336,337.7041528849688,393,339,333,24,29.450993377483442,25,23,23,336,341.123178807947,339,335,333,33,-,-,-,247.93138439753784,5075.2972146846505,4366.475012037968,2709.2320714608786,63388,19,24,24.342549923195083,61,25,22,879990,326,336,337.9377880184332,434,339,333,343
"663e304940dcff8796f213ad",0,1,1,1,"green blob, colony","polygon","",25128,20,24,28.882758620689657,78,28,23,287754,322,328,330.75172413793103,367,331,326,24,33.372233400402415,28,24,23,328,334.14084507042253,331,328,326,46.10000000000002,-,20,21,126.72048535874637,5063.888123568265,4337.151948224211,872.7218157367327,33547,20,23,22.9146174863388,27,24,22,479190,321,327,327.3155737704918,333,329,326,341
"663e304940dcff8796f213ae",0,1,1,8,"green blob, colony","polygon","",216268,22,27,32.792721758908264,112,35,26,2649540,369,389,401.74981046247154,643,411,383,27,38.41518710734772,35,27,26,389,417.2772466539197,411,386,383,50,-,-,-,380.1614560762264,5288.8930523143745,6135.642754790553,6617.508028890441,99887,21,26,26.909213362068964,53,27,25,1431068,366,383,385.5247844827586,451,391,378,444
"663e304940dcff8796f213af",0,1,1,7,"green blob, colony","polygon","",164932,23,29,34.555206369159855,193,37,27,1566427,297,315,328.1849989524408,626,337,308,29,41.80023971234519,37,28,27,315,347.06112664802237,337,311,308,49,-,-,-,319.55600655682974,5286.2561946618425,6175.163142542369,4765.820002457802,90998,23,27,28.742261528742894,98,28,26,988897,294,310,312.349020846494,449,314,305,363
"663e304940dcff8796f213b0",0,1,1,6,"green blob, colony","polygon","",127870,23,27,34.447737068965516,191,36,26,1291940,318,330,348.04418103448273,736,352,325,27,42.45350052246604,36,26,26,330,369.7042842215256,352,327,325,51,-,-,-,330.57517919671955,5271.546601172936,6167.224669515958,3695.787167511049,89801,23,26,27.75919629057187,119,27,26,1073871,316,328,331.95394126738796,483,333,324,394
"663e304940dcff8796f213b1",0,1,1,5,"green blob, colony","polygon","",78248,23,26,33.3537936913896,178,29,25,861013,343,352,367.0132139812447,705,357,350,26,40.26340694006309,29,26,25,352,381.4921135646688,357,351,350,53,-,-,-,214.8738664778666,5296.676623069136,6162.889170619211,2337.3766891034893,64286,22,26,28.245166959578206,105,26,25,808973,342,352,355.43629173989456,482,354,350,397.5
"663e304940dcff8796f213b2",0,1,1,4,"green blob, colony","polygon","",81251,23,27,32.474420463629095,162,28,26,798951,299,307,319.3249400479616,663,310,306,27,37.86686174103877,28,26,26,307,330.9956108266276,310,307,306,45,-,-,-,220.3834527978088,5281.496374650446,6089.856077095401,2511.921052250782,65776,23,26,28.598260869565216,115,27,26,712242,296,308,309.6704347826087,419,310,305,341.9000000000001
"663e304940dcff8796f213b3",0,1,1,3,"green blob, colony","polygon","",51246,23,27,33.42857142857143,98,35,26,528833,322,330,344.9660795825179,512,346,328,27,39.90681003584229,35,27,26,330,359.47431302270013,346,329,328,53,-,-,-,187.3259348781412,5259.75249418946,6100.240916399601,1532.9548415548975,67689,23,28,34.41230299949161,108,38,26,680937,319,331,346.1804778851042,570,353,328,384
"663e304940dcff8796f213b4",0,1,1,2,"green blob, colony","polygon","",56651,23,28,33.343731606827546,70,39,26,634677,350,362,373.5591524426133,466,382,358,28,40.63188073394495,39,27,26,362,388.41857798165137,382,360,358,51,-,-,-,187.3259348781412,5247.455852422039,6176.469173054657,1692.3214339937736,49995,22,25,25.403963414634145,34,26,25,705051,349,358,358.2576219512195,380,360,356,407.20000000000005
"663e304940dcff8796f213b6",0,1,1,8,"green blob, colony","polygon","",571999,37,45,50.33430130235833,235,51,43,6682350,525,573,588.0279831045407,1200,597,559,45,56.596679841897235,51,44,43,573,612.9734387351779,597,568,559,66,-,-,-,506.8819414349691,5369.778881914821,6938.271873974639,11345.383604577055,226643,36,45,47.7948123154787,218,48,41,2746081,512,569,579.0976381273724,1179,601,541,646
"663e304940dcff8796f213b7",0,1,1,7,"green blob, colony","polygon","",326750,36,43,48.87077475321568,325,49,41,3128112,405,451,467.8600059826503,1428,466,437,43,55.273466177241744,49,42,41,451,493.1932354483482,466,445,437,61,-,-,-,429.7477329557314,5333.387253559371,6940.875206721348,6655.452455661667,175443,33,41,42.937591776798826,104,44,38,1822246,399,444,445.9730788056779,622,465,421.25,510
"663e304940dcff8796f213b8",0,1,1,6,"green blob, colony","polygon","",208500,36,46,52.61165783497351,101,59,42,2019994,449,494,509.71334847337874,682,532,473,46,61.7344398340249,59,44,42,494,540.4421392346703,532,486.8000000000002,473,77,-,-,-,308.5368339169363,5303.936255445304,6980.305355356836,3976.575925617606,137208,35,42,45.23837784371909,149,45,40,1463647,441,480,482.57401912298053,666,494,463,590
"663e304940dcff8796f213b9",0,1,1,5,"green blob, colony","polygon","",203965,36,42,48.72551361681796,133,50,40,2228880,487,522,532.4605828953655,716,535.75,508,42,55.08298582151793,50,41,40,522,551.18682235196,535.75,517,508,70,-,-,-,280.9889023172145,5353.8540256534825,6994.843612604291,4166.298059473516,124811,35,41,42.626707650273225,107,43,40,1510164,479,513,515.766393442623,700,529,498,587
"663e304940dcff8796f213ba",0,1,1,4,"green blob, colony","polygon","",135539,40,47,54.19392243102759,144,57,44,1279395,468,497,511.55337864854056,917,514,487,47,61.34248455730954,57,45,44,497,530.5833905284832,514,493,487,74,-,-,-,231.40262543770223,5387.259192823732,6944.89951353176,2496.74328154239,109301,40,45,46.51106382978723,91,47,43,1157403,462,490,492.511914893617,685,504,477,554
"663e304940dcff8796f213bb",0,1,1,3,"green blob, colony","polygon","",153460,39,46,53.026952315134764,136,59,42,1542443,483,518,532.9796129923981,960,544,500,46,61.67517112632234,59,44,42,518,559.778469197262,544,509,500,76,-,-,-,247.93138439753966,5360.759321687242,6942.572634257165,2891.365319962457,113755,38,44,45.01582904629996,88,46,41,1291103,473,514,510.9232291254452,605,525,491,579
"663e304940dcff8796f213bc",0,1,1,2,"green blob, colony","polygon","",89240,31,41,44.8216976393772,89,50,36,979280,456,486,491.8533400301356,615,503,473,41,52.26177536231884,50,38,36,486,508.1005434782609,503,480,473,62,-,-,-,203.8546938379768,5327.572642026709,6893.849982732717,2003.4657335172146,75423,31,34,34.72513812154696,74,35,33,1022228,450,470,470.6390423572744,498,480,461,529
"663e304940dcff8796f213be",0,1,1,27,"green blob, colony","polygon","",19678111,28,53,64.65682592567038,877,73,40,132746651,266,395,436.16875145803965,4367,479,337,53,84.8032058213797,73,47,40,395,520.9274060089734,479,370,337,105,-,-,-,3779.4513322160665,1433.0220733900792,6172.363266392967,304377.93234530254,1237061,28,36,39.70920938593394,263,42,33,10428415,263,323,334.7483388437711,946,360,291,603
"663e304940dcff8796f213bf",0,1,1,27,"green blob, colony","polygon","",28164685,24,56,64.67473971369655,1097,74,44,181501340,238,390,416.78264543655075,3262,464,336,56,81.37421211290764,74,51,44,390,483.73961439878775,464,368,336,98,-,-,-,4287.224946315335,1146.2025798407994,5261.225278860823,435452.86572579574,1939904,24,40,55.12970330794589,1535,53,34,12793205,238,321,363.56726725019894,5793,372,291,550
"663e304940dcff8796f213c0",0,1,1,27,"green blob, colony","polygon","",28849951,21,43,62.041704569158874,2197,64,33,189794676,220,336,408.15269381882933,10387,421,282,43,86.23809300581286,64,39,33,336,513.7318816801051,421,314,282,107,-,-,-,4945.022582762087,982.9339914656387,4685.377363226378,465053.92189969285,1781846,21,38,44.63989377693156,531,48,30,13134972,222,318,329.06533720813707,2356,366,263,589
"663e304940dcff8796f213c1",0,1,1,26,"green blob, colony","polygon","",16647067,27,51,62.07816514582549,1001,70,39,120780974,280,408,450.4013379921913,5014,490,357,51,81.55763992287689,70,45,39,408,534.463664994751,490,385,357,101,-,-,-,3228.401557824267,1433.016460603753,6197.862381179659,268124.1818594247,1124700,26,36,40.98462211209095,281,42,33,9882489,279,344,360.12276801982364,1097,382,319,608
"663e304940dcff8796f213c2",0,1,1,26,"green blob, colony","polygon","",20504649,24,59,66.62177160736508,822,76,47,136644062,253,421,443.97099848266765,2943,492,366,59,82.93011072474378,76,54,47,421,510.4141826043192,492,398,366,100,-,-,-,3081.262612829598,1171.1878603745827,5278.8052053558995,307753.18107036734,1312917,24,42,51.90215844402277,599,54,34,9402855,253,338,371.7131166982922,1554,386,308,579
"663e304940dcff8796f213c3",0,1,1,26,"green blob, colony","polygon","",27701624,21,44,62.27589075156074,2236,64,35,194406102,242,367,437.04344444169675,12999,444,318,44,85.70374346450757,64,40,35,367,541.2504179437169,444,348,318,104,-,-,-,4468.984819544036,904.2941007888103,4775.394787879847,444808.67230279685,1965343,21,40,52.88013237905613,585,53,33,14240720,241,360,383.16525856966047,1560,403,300,597
"663e304940dcff8796f213c4",0,1,1,25,"green blob, colony","polygon","",15464050,26,45,55.885605455550774,874,62,35,125624721,297,416,453.9957898008377,3686,488,369,45,72.3796233546201,62,40,35,416,528.8931056952952,488,395,369,89,-,-,-,3332.2643425263855,1485.538563464567,6191.971609456174,276787.0427980485,1035093,25,34,37.78814982476636,310,39,31,10337482,297,360,377.3905519859813,1605,412,322,595
"663e304940dcff8796f213c5",0,1,1,25,"green blob, colony","polygon","",27660705,17,40,54.4582467884038,1417,57,32,229649970,219,405,452.1336220898755,10451,471,345,40,72.46527360450541,57,37,32,405,539.2976082141447,471,384,345,89,-,-,-,5579.739600386188,922.0478243102531,4765.87618335536,507829.2688740746,1881182,18,37,40.97186043472579,199,44,28,17420668,218,387,379.41952345689765,1077,434,311,588
"663e304940dcff8796f213c6",0,1,1,25,"green blob, colony","polygon","",18969683,25,58,65.09932531675109,695,74,46,139126878,287,456,477.44951200428284,2436,527,400,58,80.98374638791793,74,53,46,456,543.244076791199,527,433,400,97,-,-,-,2962.9744413632866,1197.5926422103144,5289.342685132434,291365.9531357865,1199266,23,42,48.32242727052945,705,54,33,9901986,287,377,398.984043839149,1134,431,342,605
